MapDate,RegionName,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20180403,I,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,1
20180403,II,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,1
20180403,III,79.87,20.13,3.17,0.00,0.00,0.00,2018-04-03,2018-04-09,1
20180403,IV,62.94,37.06,19.06,5.08,0.00,0.00,2018-04-03,2018-04-09,1
20180327,I,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,1
20180327,II,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,1
20180327,III,79.87,20.13,3.17,0.00,0.00,0.00,2018-03-27,2018-04-02,1
20180327,IV,63.67,36.33,16.07,1.93,0.00,0.00,2018-03-27,2018-04-02,1
20180320,I,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,1
20180320,II,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,1
20180320,III,76.34,23.66,3.82,0.00,0.00,0.00,2018-03-20,2018-03-26,1
20180320,IV,68.31,31.69,13.77,1.80,0.00,0.00,2018-03-20,2018-03-26,1
20180313,I,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,1
20180313,II,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,1
20180313,III,76.34,23.66,4.22,0.00,0.00,0.00,2018-03-13,2018-03-19,1
20180313,IV,66.61,33.39,14.96,1.16,0.00,0.00,2018-03-13,2018-03-19,1
20180306,I,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,1
20180306,II,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,1
20180306,III,76.34,23.66,4.36,0.00,0.00,0.00,2018-03-06,2018-03-12,1
20180306,IV,67.00,33.00,11.52,0.32,0.00,0.00,2018-03-06,2018-03-12,1
20180227,I,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180227,II,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180227,III,76.01,23.99,4.36,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180227,IV,64.93,35.07,8.24,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180220,I,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180220,II,99.94,0.06,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180220,III,69.96,30.04,4.36,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180220,IV,62.98,37.02,8.56,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180213,I,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180213,II,99.94,0.06,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180213,III,69.96,30.04,5.84,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180213,IV,57.39,42.61,10.78,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180206,I,96.79,3.21,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,1
20180206,II,72.44,27.56,0.04,0.00,0.00,0.00,2018-02-06,2018-02-12,1
20180206,III,47.97,52.03,24.41,1.92,0.00,0.00,2018-02-06,2018-02-12,1
20180206,IV,36.19,63.81,31.25,11.19,0.00,0.00,2018-02-06,2018-02-12,1
20180130,I,91.96,8.04,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,1
20180130,II,69.07,30.93,0.04,0.00,0.00,0.00,2018-01-30,2018-02-05,1
20180130,III,43.11,56.89,24.81,1.92,0.00,0.00,2018-01-30,2018-02-05,1
20180130,IV,35.19,64.81,32.41,15.34,0.37,0.00,2018-01-30,2018-02-05,1
20180123,I,91.96,8.04,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,1
20180123,II,69.07,30.93,0.04,0.00,0.00,0.00,2018-01-23,2018-01-29,1
20180123,III,43.83,56.17,25.85,0.58,0.00,0.00,2018-01-23,2018-01-29,1
20180123,IV,33.30,66.70,34.95,9.85,0.00,0.00,2018-01-23,2018-01-29,1
20180116,I,91.70,8.30,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180116,II,69.07,30.93,0.04,0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180116,III,43.83,56.17,25.85,0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180116,IV,39.90,60.10,29.10,6.46,0.00,0.00,2018-01-16,2018-01-22,1
20180109,I,91.70,8.30,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180109,II,69.08,30.92,0.04,0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180109,III,42.08,57.92,25.85,0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180109,IV,39.28,60.72,27.75,4.03,0.00,0.00,2018-01-09,2018-01-15,1
20180102,I,91.74,8.26,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20180102,II,78.62,21.38,0.04,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20180102,III,42.22,57.78,25.85,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20180102,IV,44.06,55.94,24.74,1.32,0.00,0.00,2018-01-02,2018-01-08,1
20171226,I,92.39,7.61,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171226,II,79.82,20.18,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171226,III,45.70,54.30,19.95,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171226,IV,53.10,46.90,21.48,0.07,0.00,0.00,2017-12-26,2018-01-01,1
20171219,I,90.43,9.57,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171219,II,77.41,22.59,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171219,III,47.13,52.87,10.47,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171219,IV,39.37,60.63,24.03,0.13,0.00,0.00,2017-12-19,2017-12-25,1
20171212,I,90.43,9.57,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171212,II,85.84,14.16,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171212,III,52.61,47.39,7.80,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171212,IV,42.10,57.90,23.01,0.13,0.00,0.00,2017-12-12,2017-12-18,1
20171205,I,90.43,9.57,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171205,II,85.93,14.07,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171205,III,55.97,44.03,7.80,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171205,IV,46.30,53.70,23.67,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,I,93.56,6.44,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171128,II,97.46,2.54,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171128,III,77.55,22.45,1.30,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171128,IV,47.13,52.87,18.07,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,I,82.84,17.16,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171121,II,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171121,III,84.44,15.56,1.24,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171121,IV,59.97,40.03,11.35,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,I,82.84,17.16,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171114,II,99.95,0.05,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171114,III,83.16,16.84,1.24,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171114,IV,65.60,34.40,5.77,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,I,82.84,17.16,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171107,II,99.95,0.05,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171107,III,83.14,16.86,1.24,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171107,IV,78.19,21.81,4.81,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,I,82.84,17.16,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171031,II,99.94,0.06,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171031,III,78.30,21.70,1.24,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171031,IV,79.29,20.71,3.74,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,I,6.02,93.98,38.01,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171024,II,44.44,55.56,0.25,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171024,III,51.30,48.70,1.43,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171024,IV,78.67,21.33,3.76,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,I,10.73,89.27,22.38,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171017,II,67.92,32.08,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171017,III,56.72,43.28,1.43,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171017,IV,78.61,21.39,2.45,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,I,19.42,80.58,12.21,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171010,II,67.92,32.08,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171010,III,61.41,38.59,1.43,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171010,IV,85.77,14.23,2.45,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,I,19.42,80.58,12.21,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20171003,II,69.26,30.74,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20171003,III,69.40,30.60,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20171003,IV,91.11,8.89,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,I,63.11,36.89,12.21,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170926,II,88.39,11.61,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170926,III,82.20,17.80,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170926,IV,95.34,4.66,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,I,73.21,26.79,12.21,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170919,II,98.50,1.50,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170919,III,97.35,2.65,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170919,IV,97.08,2.92,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,I,73.21,26.79,12.21,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170912,II,98.50,1.50,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170912,III,98.90,1.10,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170912,IV,98.44,1.56,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,I,61.79,38.21,14.32,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170905,II,98.16,1.84,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170905,III,98.90,1.10,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170905,IV,93.85,6.15,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,I,61.71,38.29,14.32,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170829,II,97.45,2.55,0.29,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170829,III,93.51,6.49,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170829,IV,91.10,8.90,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,I,67.23,32.77,14.97,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170822,II,96.89,3.11,0.79,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170822,III,92.61,7.39,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170822,IV,94.86,5.14,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,I,67.23,32.77,14.97,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170815,II,96.89,3.11,0.79,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170815,III,92.65,7.35,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170815,IV,96.01,3.99,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,I,69.15,30.85,8.23,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170808,II,97.36,2.64,0.37,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170808,III,90.39,9.61,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170808,IV,94.61,5.39,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,I,71.31,28.69,4.87,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170801,II,97.41,2.59,0.37,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170801,III,90.39,9.61,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170801,IV,95.11,4.89,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,I,81.74,18.26,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170725,II,97.65,2.35,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170725,III,88.31,11.69,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170725,IV,99.53,0.47,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,I,95.77,4.23,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170718,II,97.65,2.35,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170718,III,95.87,4.13,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170718,IV,99.72,0.28,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,I,98.24,1.76,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170711,II,98.54,1.46,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170711,III,98.27,1.73,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170711,IV,99.72,0.28,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,I,98.24,1.76,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170704,II,99.75,0.25,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170704,III,92.84,7.16,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170704,IV,99.26,0.74,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,I,98.24,1.76,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170627,II,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170627,III,96.82,3.18,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170627,IV,95.00,5.00,0.03,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,I,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170620,II,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170620,III,95.42,4.58,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170620,IV,90.57,9.43,1.55,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,I,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170613,II,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170613,III,97.88,2.12,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170613,IV,86.58,13.42,5.15,0.37,0.00,0.00,2017-06-13,2017-06-19,1
20170606,I,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170606,II,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170606,III,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170606,IV,79.12,20.88,12.03,4.59,0.00,0.00,2017-06-06,2017-06-12,1
20170530,I,98.85,1.15,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170530,II,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170530,III,97.28,2.72,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170530,IV,72.34,27.66,16.81,8.44,2.25,0.00,2017-05-30,2017-06-05,1
20170523,I,98.85,1.15,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170523,II,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170523,III,95.40,4.60,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170523,IV,68.06,31.94,17.68,9.05,3.30,0.00,2017-05-23,2017-05-29,1
20170516,I,98.85,1.15,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170516,II,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170516,III,95.40,4.60,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170516,IV,57.63,42.37,24.14,9.64,3.43,0.00,2017-05-16,2017-05-22,1
20170509,I,98.17,1.83,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170509,II,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170509,III,90.71,9.29,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170509,IV,58.17,41.83,24.07,9.86,2.20,0.00,2017-05-09,2017-05-15,1
20170502,I,84.64,15.36,1.83,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170502,II,98.48,1.52,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170502,III,79.74,20.26,9.27,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170502,IV,52.09,47.91,25.07,9.86,1.00,0.00,2017-05-02,2017-05-08,1
20170425,I,72.93,27.07,2.85,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170425,II,95.19,4.81,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170425,III,73.78,26.22,9.47,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170425,IV,45.67,54.33,26.00,8.01,0.26,0.00,2017-04-25,2017-05-01,1
20170418,I,62.71,37.29,13.50,0.68,0.00,0.00,2017-04-18,2017-04-24,1
20170418,II,91.30,8.70,0.69,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170418,III,67.25,32.75,18.83,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170418,IV,31.60,68.40,31.51,8.43,0.71,0.00,2017-04-18,2017-04-24,1
20170411,I,62.71,37.29,13.68,2.40,0.00,0.00,2017-04-11,2017-04-17,1
20170411,II,91.30,8.70,0.70,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170411,III,67.25,32.75,18.83,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170411,IV,34.91,65.09,23.00,7.39,0.71,0.00,2017-04-11,2017-04-17,1
20170404,I,55.27,44.73,17.58,3.26,0.00,0.00,2017-04-04,2017-04-10,1
20170404,II,85.03,14.97,4.91,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170404,III,62.52,37.48,19.06,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170404,IV,34.26,65.74,24.65,6.94,0.83,0.00,2017-04-04,2017-04-10,1
20170328,I,47.58,52.42,25.46,6.67,0.00,0.00,2017-03-28,2017-04-03,1
20170328,II,81.86,18.14,6.78,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170328,III,61.85,38.15,21.12,0.96,0.00,0.00,2017-03-28,2017-04-03,1
20170328,IV,27.86,72.14,28.12,9.79,0.93,0.00,2017-03-28,2017-04-03,1
20170321,I,45.87,54.13,25.46,6.67,0.00,0.00,2017-03-21,2017-03-27,1
20170321,II,80.44,19.56,6.78,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170321,III,63.05,36.95,21.12,0.96,0.00,0.00,2017-03-21,2017-03-27,1
20170321,IV,35.07,64.93,28.01,11.11,2.39,0.00,2017-03-21,2017-03-27,1
20170314,I,32.84,67.16,34.23,17.35,0.00,0.00,2017-03-14,2017-03-20,1
20170314,II,64.78,35.22,17.03,3.20,0.00,0.00,2017-03-14,2017-03-20,1
20170314,III,57.83,42.17,23.36,2.35,0.00,0.00,2017-03-14,2017-03-20,1
20170314,IV,46.75,53.25,27.07,11.15,2.82,0.00,2017-03-14,2017-03-20,1
20170307,I,32.83,67.17,34.23,17.35,0.00,0.00,2017-03-07,2017-03-13,1
20170307,II,59.24,40.76,18.80,3.20,0.00,0.00,2017-03-07,2017-03-13,1
20170307,III,50.12,49.88,23.21,1.66,0.00,0.00,2017-03-07,2017-03-13,1
20170307,IV,40.00,60.00,26.25,12.12,3.20,0.00,2017-03-07,2017-03-13,1
20170228,I,32.83,67.17,34.23,17.35,2.16,0.00,2017-02-28,2017-03-06,1
20170228,II,59.24,40.76,18.80,3.20,0.00,0.00,2017-02-28,2017-03-06,1
20170228,III,50.12,49.88,23.21,1.66,0.00,0.00,2017-02-28,2017-03-06,1
20170228,IV,40.49,59.51,26.25,12.84,3.20,0.00,2017-02-28,2017-03-06,1
20170221,I,32.83,67.17,40.25,17.35,2.16,0.00,2017-02-21,2017-02-27,1
20170221,II,46.59,53.41,22.77,3.20,0.00,0.00,2017-02-21,2017-02-27,1
20170221,III,57.80,42.20,18.02,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170221,IV,48.37,51.63,25.24,11.44,1.99,0.00,2017-02-21,2017-02-27,1
20170214,I,32.83,67.17,43.31,17.35,2.16,0.00,2017-02-14,2017-02-20,1
20170214,II,46.59,53.41,21.53,3.20,0.00,0.00,2017-02-14,2017-02-20,1
20170214,III,58.47,41.53,16.28,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170214,IV,50.77,49.23,22.10,8.27,0.84,0.00,2017-02-14,2017-02-20,1
20170207,I,15.76,84.24,60.45,17.35,2.16,0.00,2017-02-07,2017-02-13,1
20170207,II,34.54,65.46,25.86,7.46,0.00,0.00,2017-02-07,2017-02-13,1
20170207,III,66.91,33.09,13.08,0.17,0.00,0.00,2017-02-07,2017-02-13,1
20170207,IV,56.84,43.16,18.94,7.69,0.88,0.00,2017-02-07,2017-02-13,1
20170131,I,15.76,84.24,60.45,17.35,3.40,0.00,2017-01-31,2017-02-06,1
20170131,II,32.91,67.09,25.86,7.46,0.02,0.00,2017-01-31,2017-02-06,1
20170131,III,66.91,33.09,13.08,0.17,0.00,0.00,2017-01-31,2017-02-06,1
20170131,IV,56.85,43.15,18.94,7.69,0.88,0.00,2017-01-31,2017-02-06,1
20170124,I,15.76,84.24,68.53,17.48,4.18,0.00,2017-01-24,2017-01-30,1
20170124,II,32.91,67.09,35.74,7.51,0.14,0.00,2017-01-24,2017-01-30,1
20170124,III,66.91,33.09,13.75,0.17,0.00,0.00,2017-01-24,2017-01-30,1
20170124,IV,56.85,43.15,18.94,7.69,0.88,0.00,2017-01-24,2017-01-30,1
20170117,I,15.76,84.24,68.53,21.28,4.18,0.00,2017-01-17,2017-01-23,1
20170117,II,29.12,70.88,40.33,11.31,0.14,0.00,2017-01-17,2017-01-23,1
20170117,III,48.34,51.66,16.72,1.48,0.00,0.00,2017-01-17,2017-01-23,1
20170117,IV,38.01,61.99,33.34,17.76,6.94,0.00,2017-01-17,2017-01-23,1
20170110,I,15.76,84.24,68.53,21.28,4.18,0.00,2017-01-10,2017-01-16,1
20170110,II,22.51,77.49,41.61,12.54,0.14,0.00,2017-01-10,2017-01-16,1
20170110,III,47.60,52.40,18.23,1.48,0.00,0.00,2017-01-10,2017-01-16,1
20170110,IV,36.32,63.68,33.61,17.76,6.94,0.00,2017-01-10,2017-01-16,1
20170103,I,13.58,86.42,72.75,21.84,4.18,0.00,2017-01-03,2017-01-09,1
20170103,II,20.49,79.51,41.97,12.75,0.14,0.00,2017-01-03,2017-01-09,1
20170103,III,46.15,53.85,18.23,1.48,0.00,0.00,2017-01-03,2017-01-09,1
20170103,IV,32.42,67.58,38.90,18.62,6.94,0.00,2017-01-03,2017-01-09,1
20161227,I,13.58,86.42,72.75,30.80,8.36,0.00,2016-12-27,2017-01-02,1
20161227,II,20.49,79.51,41.97,12.75,1.39,0.00,2016-12-27,2017-01-02,1
20161227,III,42.80,57.20,19.63,1.48,0.00,0.00,2016-12-27,2017-01-02,1
20161227,IV,13.78,86.22,50.14,28.99,16.75,6.76,2016-12-27,2017-01-02,1
20161220,I,13.11,86.89,74.74,39.65,8.36,0.00,2016-12-20,2016-12-26,1
20161220,II,19.10,80.90,41.97,12.75,1.39,0.00,2016-12-20,2016-12-26,1
20161220,III,42.28,57.72,20.72,1.48,0.00,0.00,2016-12-20,2016-12-26,1
20161220,IV,10.17,89.83,62.95,29.31,16.75,6.76,2016-12-20,2016-12-26,1
20161213,I,10.59,89.41,78.68,42.67,9.16,0.00,2016-12-13,2016-12-19,1
20161213,II,12.78,87.22,61.25,14.09,1.52,0.00,2016-12-13,2016-12-19,1
20161213,III,41.06,58.94,22.88,1.48,0.00,0.00,2016-12-13,2016-12-19,1
20161213,IV,18.56,81.44,68.93,46.87,19.59,7.05,2016-12-13,2016-12-19,1
20161206,I,10.52,89.48,78.68,42.33,9.16,0.00,2016-12-06,2016-12-12,1
20161206,II,9.76,90.24,62.28,15.58,1.52,0.00,2016-12-06,2016-12-12,1
20161206,III,40.37,59.63,25.60,1.74,0.00,0.00,2016-12-06,2016-12-12,1
20161206,IV,16.99,83.01,72.27,56.63,21.89,7.07,2016-12-06,2016-12-12,1
20161129,I,6.99,93.01,80.63,43.60,9.16,0.00,2016-11-29,2016-12-05,1
20161129,II,11.48,88.52,61.43,16.14,1.52,0.00,2016-11-29,2016-12-05,1
20161129,III,40.66,59.34,26.60,3.07,0.29,0.00,2016-11-29,2016-12-05,1
20161129,IV,17.16,82.84,73.12,65.79,45.86,12.57,2016-11-29,2016-12-05,1
20161122,I,6.17,93.83,80.63,42.45,9.16,0.00,2016-11-22,2016-11-28,1
20161122,II,9.94,90.06,63.71,21.44,1.52,0.00,2016-11-22,2016-11-28,1
20161122,III,40.66,59.34,26.60,3.07,0.29,0.00,2016-11-22,2016-11-28,1
20161122,IV,17.16,82.84,71.18,64.44,41.70,12.92,2016-11-22,2016-11-28,1
20161115,I,6.24,93.76,80.63,44.91,9.18,0.00,2016-11-15,2016-11-21,1
20161115,II,9.61,90.39,74.86,25.00,3.36,0.00,2016-11-15,2016-11-21,1
20161115,III,42.42,57.58,20.12,1.91,0.04,0.00,2016-11-15,2016-11-21,1
20161115,IV,25.00,75.00,68.09,56.58,29.60,9.99,2016-11-15,2016-11-21,1
20161108,I,6.24,93.76,79.46,32.21,4.24,0.00,2016-11-08,2016-11-14,1
20161108,II,11.92,88.08,73.44,23.98,0.00,0.00,2016-11-08,2016-11-14,1
20161108,III,60.10,39.90,7.33,0.57,0.00,0.00,2016-11-08,2016-11-14,1
20161108,IV,26.79,73.21,64.83,39.16,20.80,6.37,2016-11-08,2016-11-14,1
20161101,I,7.09,92.91,79.46,32.21,4.24,0.00,2016-11-01,2016-11-07,1
20161101,II,13.69,86.31,75.30,31.60,0.00,0.00,2016-11-01,2016-11-07,1
20161101,III,67.78,32.22,7.10,0.33,0.00,0.00,2016-11-01,2016-11-07,1
20161101,IV,31.28,68.72,61.49,32.40,20.00,4.78,2016-11-01,2016-11-07,1
20161025,I,7.09,92.91,79.46,40.69,8.01,0.00,2016-10-25,2016-10-31,1
