"STATION","NAME","DATE","PRCP","TMAX","week_num"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-12,0,52,"2011-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-13,0,62,"2011-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-14,0,64,"2011-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-15,0,68,"2011-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-16,0.96,58,"2011-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-17,0.25,55,"2011-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-18,0,45,"2011-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-19,0,53,"2011-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-20,0,64,"2011-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-21,0,52,"2011-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-22,0.17,48,"2011-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-23,1.41,48,"2011-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-24,0,48,"2011-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-25,0,59,"2011-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-26,0,65,"2011-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-27,0,62,"2011-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-28,0,65,"2011-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-29,0.01,67,"2011-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-11-30,0,55,"2011-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-01,0,49,"2011-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-02,0,50,"2011-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-03,0,48,"2011-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-04,0,53,"2011-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-05,0,60,"2011-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-06,0.29,60,"2011-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-07,1.62,57,"2011-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-08,0.73,47,"2011-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-09,0,52,"2011-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-10,0.05,50,"2011-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-11,0,39,"2011-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-12,0,46,"2011-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-13,0,46,"2011-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-14,0,44,"2011-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-15,0.07,55,"2011-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-16,0,54,"2011-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-17,0,43,"2011-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-18,0,29,"2011-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-19,0,45,"2011-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-20,0,45,"2011-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-21,0.09,57,"2011-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-22,0.05,58,"2011-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-23,0.51,44,"2011-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-24,0,33,"2011-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-25,0.01,44,"2011-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-26,0,46,"2011-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-27,0.38,57,"2011-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-28,0.15,58,"2011-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-29,0,33,"2011-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-30,0,52,"2011-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2011-12-31,0,43,"2011-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-01,0.03,52,"2012-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-02,0.01,52,"2012-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-03,0,32,"2012-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-04,0,28,"2012-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-05,0,38,"2012-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-06,0,52,"2012-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-07,0,60,"2012-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-08,0,46,"2012-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-09,0,39,"2012-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-10,0.06,47,"2012-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-11,0,42,"2012-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-12,0.9,44,"2012-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-13,0.02,55,"2012-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-14,0,36,"2012-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-15,0,20,"2012-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-16,0.07,39,"2012-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-17,0.11,48,"2012-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-18,0.01,52,"2012-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-19,0.27,32,"2012-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-20,0.06,32,"2012-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-21,0.36,25,"2012-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-22,0,32,"2012-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-23,0.21,52,"2012-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-24,0.02,57,"2012-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-25,0,44,"2012-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-26,0.2,41,"2012-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-27,0.52,NA,"2012-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-28,0,47,"2012-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-29,0,43,"2012-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-30,0,40,"2012-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-01-31,0,55,"2012-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-01,0,60,"2012-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-02,0,45,"2012-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-03,0,40,"2012-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-04,0,47,"2012-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-05,0,38,"2012-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-06,0,51,"2012-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-07,0,49,"2012-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-08,0,39,"2012-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-09,0,48,"2012-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-10,0.04,50,"2012-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-11,0.2,40,"2012-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-12,0,31,"2012-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-13,0,44,"2012-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-14,0,44,"2012-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-15,NA,46,"2012-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-16,0.07,47,"2012-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-17,0.03,53,"2012-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-18,0,48,"2012-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-19,0,48,"2012-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-20,0,43,"2012-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-21,0.04,43,"2012-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-22,0,56,"2012-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-23,0,58,"2012-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-24,0.38,43,"2012-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-25,0,46,"2012-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-26,0,43,"2012-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-27,0,50,"2012-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-02-29,0.42,41,"2012-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-01,0.62,40,"2012-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-02,0,35,"2012-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-03,0.25,56,"2012-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-04,0,43,"2012-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-05,0,40,"2012-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-06,0,40,"2012-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-07,0,55,"2012-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-08,0,62,"2012-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-09,NA,56,"2012-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-10,0,43,"2012-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-11,0,52,"2012-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-12,NA,73,"2012-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-13,0.01,64,"2012-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-14,0,58,"2012-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-15,0,48,"2012-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-16,0.03,46,"2012-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-17,0,56,"2012-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-18,0,66,"2012-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-19,0,80,"2012-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-20,0,76,"2012-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-21,0,76,"2012-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-22,0,81,"2012-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-23,0,76,"2012-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-24,0,57,"2012-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-25,0.01,49,"2012-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-26,0,51,"2012-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-27,0,49,"2012-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-28,0.17,51,"2012-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-29,0.03,47,"2012-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-30,0,53,"2012-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-03-31,0.11,44,"2012-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-01,0.1,54,"2012-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-02,0.08,54,"2012-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-03,0,60,"2012-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-04,0.01,65,"2012-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-05,0,53,"2012-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-06,0,54,"2012-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-07,0,55,"2012-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-08,0,54,"2012-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-09,0,61,"2012-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-10,0,63,"2012-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-11,0,59,"2012-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-12,0.11,58,"2012-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-13,0,64,"2012-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-14,0,72,"2012-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-15,0,72,"2012-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-16,0,86,"2012-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-17,0,87,"2012-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-18,0,65,"2012-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-19,0,67,"2012-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-20,0,72,"2012-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-21,0.01,75,"2012-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-22,1.18,65,"2012-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-23,1.44,62,"2012-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-24,0,56,"2012-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-25,0,64,"2012-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-26,0,66,"2012-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-27,0,59,"2012-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-28,0,61,"2012-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-29,0,61,"2012-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-04-30,0,64,"2012-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-01,0.48,51,"2012-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-02,0,55,"2012-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-03,0.07,54,"2012-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-04,0,58,"2012-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-05,0.01,60,"2012-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-06,0,63,"2012-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-07,0,71,"2012-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-08,0.14,60,"2012-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-09,1.1,62,"2012-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-10,1.25,68,"2012-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-11,0,64,"2012-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-12,0,79,"2012-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-13,0,82,"2012-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-14,0,73,"2012-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-15,0.47,72,"2012-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-16,0.68,73,"2012-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-17,0,72,"2012-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-18,0,73,"2012-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-19,0,77,"2012-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-20,0,81,"2012-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-21,0.07,70,"2012-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-22,0.39,65,"2012-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-23,0.01,77,"2012-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-24,0,77,"2012-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-25,0.01,72,"2012-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-26,0,81,"2012-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-27,0,82,"2012-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-28,0,79,"2012-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-29,0,88,"2012-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-30,0,77,"2012-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-05-31,0,84,"2012-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-01,0,71,"2012-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-02,0.69,67,"2012-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-03,0.03,68,"2012-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-04,0.24,55,"2012-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-05,0.09,57,"2012-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-06,0.02,68,"2012-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-07,0.36,72,"2012-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-08,NA,78,"2012-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-09,0.01,79,"2012-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-10,0,82,"2012-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-11,0,75,"2012-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-12,0.07,73,"2012-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-13,0.49,65,"2012-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-14,0,72,"2012-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-15,0,73,"2012-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-16,0,69,"2012-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-17,0,70,"2012-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-18,0,71,"2012-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-19,0,74,"2012-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-20,0,95,"2012-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-21,0,96,"2012-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-22,0.28,96,"2012-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-23,0.14,86,"2012-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-24,0,85,"2012-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-25,0.96,75,"2012-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-26,0,76,"2012-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-27,0,80,"2012-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-28,0,86,"2012-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-29,0.11,86,"2012-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-06-30,0,91,"2012-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-01,0.11,91,"2012-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-02,0,86,"2012-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-03,0,86,"2012-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-04,0.15,86,"2012-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-05,0,86,"2012-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-06,0,88,"2012-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-07,0,87,"2012-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-08,0,91,"2012-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-09,0,84,"2012-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-10,0,85,"2012-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-11,0,87,"2012-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-12,0,89,"2012-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-13,0,88,"2012-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-14,0,93,"2012-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-15,0,89,"2012-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-16,0,94,"2012-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-17,0,94,"2012-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-18,0.4,98,"2012-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-19,0.01,80,"2012-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-20,0,72,"2012-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-21,0,79,"2012-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-22,0,83,"2012-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-23,0,83,"2012-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-24,0.02,90,"2012-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-25,0,84,"2012-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-26,0,82,"2012-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-27,0.01,86,"2012-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-28,0.5,82,"2012-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-29,0,72,"2012-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-30,0,83,"2012-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-07-31,0.75,77,"2012-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-01,0,83,"2012-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-02,0,87,"2012-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-03,0,91,"2012-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-04,0,92,"2012-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-05,0.01,88,"2012-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-06,0.01,87,"2012-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-07,0,84,"2012-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-08,0,87,"2012-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-09,0,89,"2012-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-10,1.67,86,"2012-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-11,0.52,84,"2012-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-12,0.7,83,"2012-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2012-08-13,0,87,"2012-33"
