MCD,Year,Week,Town,Result,Test_Type_Expanded,Pools_Tested,Total_Tested,Positive_Pools,MIR
Bristol,2015,29,Attleboro,Negative,NA,1,50,0,0
Bristol,2015,29,Dartmouth,Negative,NA,4,200,0,0
Bristol,2015,29,Easton,Negative,NA,3,150,0,0
Bristol,2015,29,Fairhaven,Negative,NA,2,100,0,0
Bristol,2015,29,Fall River,Negative,NA,4,200,0,0
Bristol,2015,29,Freetown,Negative,NA,4,132,0,0
Bristol,2015,29,Mansfield,Negative,NA,1,20,0,0
Bristol,2015,29,New Bedford,Negative,NA,7,283,0,0
Bristol,2015,29,North Attleborough,Negative,NA,1,50,0,0
Bristol,2015,29,Raynham,Negative,NA,1,24,0,0
Bristol,2015,29,Seekonk,Negative,NA,2,100,0,0
Bristol,2015,29,Somerset,Negative,NA,1,50,0,0
Bristol,2015,29,Swansea,Negative,NA,1,50,0,0
Bristol,2015,29,Taunton,Negative,NA,1,44,0,0
Bristol,2015,30,Acushnet,Negative,NA,1,31,0,0
Bristol,2015,30,Attleboro,Negative,NA,1,50,0,0
Bristol,2015,30,Berkley,Negative,NA,1,6,0,0
Bristol,2015,30,Dartmouth,Negative,NA,2,100,0,0
Bristol,2015,30,Dighton,Negative,NA,2,100,0,0
Bristol,2015,30,Easton,Negative,NA,6,279,0,0
Bristol,2015,30,Fairhaven,Negative,NA,2,90,0,0
Bristol,2015,30,Fall River,Negative,NA,5,250,0,0
Bristol,2015,30,Freetown,Negative,NA,4,128,0,0
Bristol,2015,30,Mansfield,Negative,NA,1,50,0,0
Bristol,2015,30,New Bedford,Negative,NA,7,350,0,0
Bristol,2015,30,North Attleborough,Negative,NA,1,50,0,0
Bristol,2015,30,Norton,Negative,NA,2,100,0,0
Bristol,2015,30,Raynham,Negative,NA,2,67,0,0
Bristol,2015,30,Seekonk,Negative,NA,3,150,0,0
Bristol,2015,30,Somerset,Negative,NA,1,50,0,0
Bristol,2015,30,Swansea,Negative,NA,2,100,0,0
Bristol,2015,30,Taunton,Negative,NA,1,48,0,0
Bristol,2015,31,Acushnet,Negative,NA,1,10,0,0
Bristol,2015,31,Attleboro,Negative,NA,1,50,0,0
Bristol,2015,31,Dartmouth,Negative,NA,1,50,0,0
Bristol,2015,31,Dighton,Negative,NA,4,200,0,0
Bristol,2015,31,Easton,Negative,NA,6,282,0,0
Bristol,2015,31,Fairhaven,Negative,NA,1,26,0,0
Bristol,2015,31,Fall River,Negative,NA,6,300,0,0
Bristol,2015,31,Freetown,Negative,NA,3,142,0,0
Bristol,2015,31,Mansfield,Negative,NA,1,14,0,0
Bristol,2015,31,New Bedford,Negative,NA,5,122,0,0
Bristol,2015,31,North Attleborough,Negative,NA,1,50,0,0
Bristol,2015,31,Norton,Negative,NA,2,100,0,0
Bristol,2015,31,Raynham,Negative,NA,4,173,0,0
Bristol,2015,31,Seekonk,Negative,NA,2,100,0,0
Bristol,2015,31,Seekonk,Positive,WNV,1,50,1,20
Bristol,2015,31,Somerset,Negative,NA,2,100,0,0
Bristol,2015,31,Swansea,Positive,WNV,1,50,1,20
Bristol,2015,31,Taunton,Negative,NA,2,100,0,0
Bristol,2015,32,Acushnet,Negative,NA,1,13,0,0
Bristol,2015,32,Attleboro,Negative,NA,2,97,0,0
Bristol,2015,32,Dartmouth,Negative,NA,1,50,0,0
Bristol,2015,32,Easton,Negative,NA,3,150,0,0
Bristol,2015,32,Fairhaven,Negative,NA,2,100,0,0
Bristol,2015,32,Fall River,Negative,NA,2,48,0,0
Bristol,2015,32,Freetown,Negative,NA,2,84,0,0
Bristol,2015,32,Mansfield,Negative,NA,1,32,0,0
Bristol,2015,32,New Bedford,Negative,NA,4,113,0,0
Bristol,2015,32,North Attleborough,Negative,NA,1,50,0,0
Bristol,2015,32,Norton,Negative,NA,3,150,0,0
Bristol,2015,32,Seekonk,Negative,NA,2,68,0,0
Bristol,2015,32,Somerset,Negative,NA,1,46,0,0
Bristol,2015,32,Swansea,Negative,NA,1,34,0,0
Bristol,2015,33,Attleboro,Negative,NA,3,150,0,0
Bristol,2015,33,Dighton,Negative,NA,2,100,0,0
Bristol,2015,33,Easton,Negative,NA,8,326,0,0
Bristol,2015,33,Fall River,Negative,NA,3,118,0,0
Bristol,2015,33,Fall River,Positive,WNV,1,50,1,20
Bristol,2015,33,Freetown,Negative,NA,1,28,0,0
Bristol,2015,33,Mansfield,Negative,NA,1,50,0,0
Bristol,2015,33,New Bedford,Negative,NA,2,16,0,0
Bristol,2015,33,North Attleborough,Negative,NA,3,132,0,0
Bristol,2015,33,Norton,Negative,NA,3,150,0,0
Bristol,2015,33,Raynham,Negative,NA,5,148,0,0
Bristol,2015,33,Seekonk,Negative,NA,3,92,0,0
Bristol,2015,33,Somerset,Positive,WNV,1,50,1,20
Bristol,2015,33,Swansea,Negative,NA,3,126,0,0
Bristol,2015,33,Swansea,Positive,WNV,1,36,1,27.777777777777775
Bristol,2015,33,Taunton,Negative,NA,4,105,0,0
Bristol,2015,34,Acushnet,Negative,NA,3,73,0,0
Bristol,2015,34,Berkley,Negative,NA,1,8,0,0
Bristol,2015,34,Dartmouth,Negative,NA,2,85,0,0
Bristol,2015,34,Dighton,Negative,NA,5,211,0,0
Bristol,2015,34,Easton,Negative,NA,1,50,0,0
Bristol,2015,34,Easton,Positive,WNV,1,50,1,20
Bristol,2015,34,Fairhaven,Negative,NA,3,148,0,0
Bristol,2015,34,Fall River,Negative,NA,2,60,0,0
Bristol,2015,34,Freetown,Negative,NA,11,439,0,0
Bristol,2015,34,Mansfield,Negative,NA,1,28,0,0
Bristol,2015,34,New Bedford,Negative,NA,5,179,0,0
Bristol,2015,34,North Attleborough,Negative,NA,1,40,0,0
Bristol,2015,34,Norton,Negative,NA,2,100,0,0
Bristol,2015,34,Somerset,Positive,WNV,1,36,1,27.777777777777775
Bristol,2015,34,Taunton,Negative,NA,1,17,0,0
Bristol,2015,35,Attleboro,Negative,NA,1,50,0,0
Bristol,2015,35,Dartmouth,Negative,NA,1,43,0,0
Bristol,2015,35,Dighton,Negative,NA,1,44,0,0
Bristol,2015,35,Easton,Positive,WNV,2,88,2,22.727272727272727
Bristol,2015,35,Fall River,Negative,NA,3,122,0,0
Bristol,2015,35,Freetown,Negative,NA,4,145,0,0
Bristol,2015,35,Mansfield,Negative,NA,1,50,0,0
Bristol,2015,35,New Bedford,Negative,NA,4,183,0,0
Bristol,2015,35,Norton,Negative,NA,1,48,0,0
Bristol,2015,35,Seekonk,Negative,NA,1,37,0,0
Bristol,2015,35,Seekonk,Positive,WNV,1,50,1,20
Bristol,2015,35,Somerset,Negative,NA,1,44,0,0
Bristol,2015,35,Swansea,Negative,NA,2,100,0,0
Bristol,2015,35,Taunton,Negative,NA,2,100,0,0
Bristol,2015,36,Acushnet,Negative,NA,1,16,0,0
Bristol,2015,36,Dartmouth,Negative,NA,1,47,0,0
Bristol,2015,36,Easton,Negative,NA,3,59,0,0
Bristol,2015,36,Fall River,Negative,NA,2,74,0,0
Bristol,2015,36,Freetown,Negative,NA,2,80,0,0
Bristol,2015,36,New Bedford,Negative,NA,3,86,0,0
Bristol,2015,36,North Attleborough,Negative,NA,1,26,0,0
Bristol,2015,36,Seekonk,Negative,NA,1,29,0,0
Bristol,2015,36,Somerset,Negative,NA,2,86,0,0
Bristol,2015,36,Swansea,Negative,NA,2,66,0,0
Bristol,2015,36,Taunton,Positive,WNV,1,12,1,83.33333333333333
Bristol,2015,37,Dighton,Negative,NA,1,20,0,0
Bristol,2015,37,Easton,Negative,NA,1,30,0,0
Bristol,2015,37,Fall River,Negative,NA,2,100,0,0
Bristol,2015,37,Freetown,Negative,NA,3,92,0,0
Bristol,2015,37,New Bedford,Negative,NA,3,36,0,0
Bristol,2015,37,Norton,Negative,NA,1,21,0,0
Bristol,2015,37,Somerset,Negative,NA,3,150,0,0
Bristol,2015,37,Swansea,Negative,NA,1,50,0,0
Bristol,2015,37,Swansea,Positive,WNV,1,50,1,20
Bristol,2015,37,Taunton,Negative,NA,2,58,0,0
Bristol,2015,38,Fall River,Negative,NA,2,100,0,0
Bristol,2015,38,Seekonk,Negative,NA,1,29,0,0
Bristol,2015,38,Somerset,Negative,NA,1,44,0,0
Bristol,2015,38,Swansea,Negative,NA,3,107,0,0
Bristol,2015,38,Taunton,Negative,NA,1,50,0,0
Bristol,2015,39,Freetown,Negative,NA,1,44,0,0
Bristol,2015,39,Taunton,Negative,NA,1,14,0,0
Bristol,2016,23,Acushnet,Negative,NA,1,15,0,0
Bristol,2016,23,Berkley,Negative,NA,2,71,0,0
Bristol,2016,23,Dartmouth,Negative,NA,1,7,0,0
Bristol,2016,23,Easton,Negative,NA,4,71,0,0
Bristol,2016,23,Freetown,Negative,NA,4,199,0,0
Bristol,2016,23,New Bedford,Negative,NA,1,10,0,0
Bristol,2016,23,Norton,Negative,NA,1,25,0,0
Bristol,2016,23,Raynham,Negative,NA,1,49,0,0
Bristol,2016,23,Taunton,Negative,NA,1,10,0,0
Bristol,2016,24,Dartmouth,Negative,NA,1,18,0,0
Bristol,2016,24,Easton,Negative,NA,6,188,0,0
Bristol,2016,24,Fairhaven,Negative,NA,4,136,0,0
Bristol,2016,24,Fall River,Negative,NA,5,234,0,0
Bristol,2016,24,Freetown,Negative,NA,3,34,0,0
Bristol,2016,24,New Bedford,Negative,NA,4,111,0,0
Bristol,2016,24,Norton,Negative,NA,2,37,0,0
Bristol,2016,24,Somerset,Negative,NA,3,79,0,0
Bristol,2016,24,Swansea,Negative,NA,3,73,0,0
Bristol,2016,25,Acushnet,Negative,NA,1,14,0,0
Bristol,2016,25,Attleboro,Negative,NA,1,40,0,0
Bristol,2016,25,Dartmouth,Negative,NA,1,50,0,0
Bristol,2016,25,Easton,Negative,NA,2,30,0,0
Bristol,2016,25,Fairhaven,Negative,NA,1,42,0,0
Bristol,2016,25,Fall River,Negative,NA,2,45,0,0
Bristol,2016,25,Freetown,Negative,NA,2,44,0,0
Bristol,2016,25,Mansfield,Negative,NA,2,39,0,0
Bristol,2016,25,New Bedford,Negative,NA,2,22,0,0
Bristol,2016,25,North Attleborough,Negative,NA,1,11,0,0
Bristol,2016,25,Norton,Negative,NA,1,8,0,0
Bristol,2016,25,Somerset,Negative,NA,1,34,0,0
Bristol,2016,25,Swansea,Negative,NA,2,15,0,0
Bristol,2016,25,Taunton,Negative,NA,1,8,0,0
Bristol,2016,26,Acushnet,Negative,NA,1,9,0,0
Bristol,2016,26,Dartmouth,Negative,NA,2,100,0,0
Bristol,2016,26,Easton,Negative,NA,3,68,0,0
Bristol,2016,26,Fairhaven,Negative,NA,2,100,0,0
Bristol,2016,26,Fall River,Negative,NA,4,163,0,0
Bristol,2016,26,Freetown,Negative,NA,5,194,0,0
Bristol,2016,26,Mansfield,Negative,NA,2,28,0,0
Bristol,2016,26,New Bedford,Negative,NA,3,109,0,0
Bristol,2016,26,North Attleborough,Negative,NA,1,9,0,0
Bristol,2016,26,Norton,Negative,NA,1,19,0,0
Bristol,2016,26,Raynham,Negative,NA,2,27,0,0
Bristol,2016,26,Seekonk,Negative,NA,1,13,0,0
Bristol,2016,26,Somerset,Negative,NA,1,45,0,0
Bristol,2016,26,Swansea,Negative,NA,1,9,0,0
Bristol,2016,26,Taunton,Negative,NA,1,45,0,0
Bristol,2016,27,Acushnet,Negative,NA,2,51,0,0
Bristol,2016,27,Attleboro,Negative,NA,1,17,0,0
Bristol,2016,27,Berkley,Negative,NA,1,13,0,0
Bristol,2016,27,Dighton,Negative,NA,2,101,0,0
Bristol,2016,27,Easton,Negative,NA,1,26,0,0
Bristol,2016,27,Freetown,Negative,NA,2,34,0,0
Bristol,2016,27,Mansfield,Negative,NA,2,43,0,0
Bristol,2016,27,New Bedford,Negative,NA,2,16,0,0
Bristol,2016,27,North Attleborough,Negative,NA,1,38,0,0
Bristol,2016,27,Norton,Negative,NA,2,55,0,0
Bristol,2016,27,Raynham,Negative,NA,1,20,0,0
Bristol,2016,27,Taunton,Negative,NA,1,25,0,0
Bristol,2016,28,Berkley,Negative,NA,1,17,0,0
Bristol,2016,28,Dartmouth,Negative,NA,1,45,0,0
Bristol,2016,28,Easton,Negative,NA,4,151,0,0
Bristol,2016,28,Fairhaven,Negative,NA,1,26,0,0
Bristol,2016,28,Fall River,Negative,NA,5,202,0,0
Bristol,2016,28,Freetown,Negative,NA,2,76,0,0
Bristol,2016,28,New Bedford,Negative,NA,4,60,0,0
Bristol,2016,28,Norton,Negative,NA,2,99,0,0
Bristol,2016,28,Raynham,Negative,NA,1,16,0,0
Bristol,2016,28,Seekonk,Negative,NA,1,50,0,0
Bristol,2016,28,Somerset,Negative,NA,4,182,0,0
Bristol,2016,28,Swansea,Negative,NA,4,104,0,0
Bristol,2016,29,Attleboro,Negative,NA,1,25,0,0
Bristol,2016,29,Berkley,Negative,NA,1,5,0,0
Bristol,2016,29,Dartmouth,Negative,NA,1,34,0,0
Bristol,2016,29,Dighton,Negative,NA,2,58,0,0
Bristol,2016,29,Easton,Negative,NA,4,109,0,0
Bristol,2016,29,Fairhaven,Negative,NA,2,53,0,0
Bristol,2016,29,Fall River,Negative,NA,2,64,0,0
Bristol,2016,29,Freetown,Negative,NA,2,15,0,0
Bristol,2016,29,Mansfield,Negative,NA,2,33,0,0
Bristol,2016,29,New Bedford,Negative,NA,4,87,0,0
Bristol,2016,29,North Attleborough,Negative,NA,1,8,0,0
Bristol,2016,29,Norton,Negative,NA,1,17,0,0
Bristol,2016,29,Raynham,Negative,NA,2,71,0,0
Bristol,2016,29,Seekonk,Negative,NA,2,60,0,0
Bristol,2016,29,Somerset,Negative,NA,1,14,0,0
Bristol,2016,29,Swansea,Negative,NA,3,117,0,0
Bristol,2016,30,Acushnet,Negative,NA,2,100,0,0
Bristol,2016,30,Attleboro,Negative,NA,2,40,0,0
Bristol,2016,30,Dartmouth,Negative,NA,1,21,0,0
Bristol,2016,30,Easton,Negative,NA,4,147,0,0
Bristol,2016,30,Fairhaven,Negative,NA,1,17,0,0
Bristol,2016,30,Fall River,Negative,NA,2,18,0,0
Bristol,2016,30,Freetown,Negative,NA,2,57,0,0
Bristol,2016,30,Mansfield,Negative,NA,3,69,0,0
Bristol,2016,30,New Bedford,Negative,NA,4,76,0,0
Bristol,2016,30,North Attleborough,Negative,NA,1,7,0,0
Bristol,2016,30,Norton,Negative,NA,1,18,0,0
Bristol,2016,30,Raynham,Negative,NA,2,62,0,0
Bristol,2016,30,Seekonk,Negative,NA,1,37,0,0
Bristol,2016,30,Somerset,Negative,NA,1,9,0,0
Bristol,2016,30,Swansea,Negative,NA,1,5,0,0
Bristol,2016,30,Taunton,Negative,NA,4,200,0,0
Bristol,2016,31,Dartmouth,Negative,NA,2,11,0,0
Bristol,2016,31,Dighton,Negative,NA,2,86,0,0
Bristol,2016,31,Easton,Negative,NA,4,138,0,0
Bristol,2016,31,Fairhaven,Negative,NA,1,47,0,0
Bristol,2016,31,Fall River,Negative,NA,1,7,0,0
Bristol,2016,31,Freetown,Negative,NA,2,25,0,0
Bristol,2016,31,New Bedford,Negative,NA,4,78,0,0
Bristol,2016,31,Norton,Negative,NA,1,30,0,0
Bristol,2016,31,Raynham,Negative,NA,3,95,0,0
Bristol,2016,31,Seekonk,Negative,NA,1,9,0,0
Bristol,2016,31,Somerset,Negative,NA,1,18,0,0
Bristol,2016,31,Swansea,Negative,NA,2,32,0,0
Bristol,2016,31,Taunton,Negative,NA,1,5,0,0
Bristol,2016,32,Acushnet,Negative,NA,2,18,0,0
Bristol,2016,32,Attleboro,Negative,NA,1,8,0,0
Bristol,2016,32,Dartmouth,Negative,NA,1,44,0,0
Bristol,2016,32,Easton,Negative,NA,4,181,0,0
Bristol,2016,32,Fairhaven,Positive,WNV,1,11,1,90.9090909090909
Bristol,2016,32,Fall River,Negative,NA,2,15,0,0
Bristol,2016,32,Freetown,Negative,NA,2,18,0,0
Bristol,2016,32,New Bedford,Negative,NA,2,94,0,0
Bristol,2016,32,New Bedford,NA,WNV,2,26,0,0
Bristol,2016,32,Norton,Negative,NA,1,37,0,0
Bristol,2016,32,Raynham,Negative,NA,2,44,0,0
Bristol,2016,32,Somerset,NA,WNV,1,6,0,0
Bristol,2016,32,Swansea,Negative,NA,1,12,0,0
Bristol,2016,32,Taunton,Negative,NA,2,100,0,0
Bristol,2016,33,Attleboro,Negative,NA,1,7,0,0
Bristol,2016,33,Dartmouth,Positive,WNV,1,20,1,50
Bristol,2016,33,Dighton,Negative,NA,1,40,0,0
Bristol,2016,33,Easton,Negative,NA,3,122,0,0
Bristol,2016,33,Fairhaven,NA,WNV,1,10,0,0
Bristol,2016,33,Fall River,Negative,NA,2,23,0,0
Bristol,2016,33,Mansfield,Negative,NA,3,34,0,0
Bristol,2016,33,New Bedford,Negative,WNV,2,62,0,0
Bristol,2016,33,New Bedford,Negative,NA,2,25,0,0
Bristol,2016,33,Norton,Negative,NA,1,32,0,0
Bristol,2016,33,Raynham,Negative,NA,3,73,0,0
Bristol,2016,33,Seekonk,Negative,NA,1,40,0,0
Bristol,2016,33,Somerset,Negative,NA,2,90,0,0
Bristol,2016,33,Swansea,Negative,NA,2,65,0,0
Bristol,2016,34,Attleboro,Negative,NA,1,40,0,0
Bristol,2016,34,Dartmouth,Negative,NA,1,28,0,0
Bristol,2016,34,Dighton,Negative,NA,2,63,0,0
Bristol,2016,34,Easton,Negative,NA,4,90,0,0
Bristol,2016,34,Fairhaven,Negative,NA,2,20,0,0
Bristol,2016,34,Fall River,Negative,NA,1,9,0,0
Bristol,2016,34,Freetown,Negative,NA,1,7,0,0
Bristol,2016,34,Mansfield,Negative,NA,2,23,0,0
Bristol,2016,34,New Bedford,Negative,NA,4,72,0,0
Bristol,2016,34,North Attleborough,Negative,NA,1,23,0,0
Bristol,2016,34,Norton,Negative,NA,1,39,0,0
Bristol,2016,34,Seekonk,Negative,NA,1,8,0,0
Bristol,2016,34,Somerset,Negative,NA,1,21,0,0
Bristol,2016,34,Taunton,Negative,NA,1,49,0,0
Bristol,2016,35,Dartmouth,Negative,NA,1,26,0,0
Bristol,2016,35,Dighton,Negative,NA,1,21,0,0
Bristol,2016,35,Dighton,Positive,WNV,1,42,1,23.809523809523807
Bristol,2016,35,Easton,Negative,NA,7,210,0,0
Bristol,2016,35,Fall River,Negative,NA,1,7,0,0
Bristol,2016,35,Fall River,Positive,WNV,1,9,1,111.1111111111111
Bristol,2016,35,Freetown,Negative,NA,3,20,0,0
Bristol,2016,35,Mansfield,Negative,NA,2,16,0,0
Bristol,2016,35,New Bedford,Negative,NA,1,13,0,0
Bristol,2016,35,New Bedford,Positive,WNV,1,15,1,66.66666666666667
Bristol,2016,35,Norton,Negative,NA,1,11,0,0
Bristol,2016,35,Raynham,Negative,NA,1,5,0,0
Bristol,2016,35,Somerset,Negative,NA,1,19,0,0
Bristol,2016,35,Swansea,Negative,NA,1,12,0,0
Bristol,2016,36,Attleboro,Negative,NA,1,6,0,0
Bristol,2016,36,Dartmouth,Negative,NA,1,11,0,0
Bristol,2016,36,Dartmouth,Positive,WNV,1,12,1,83.33333333333333
Bristol,2016,36,Dighton,Negative,NA,1,13,0,0
Bristol,2016,36,Easton,Negative,NA,4,101,0,0
Bristol,2016,36,Easton,Positive,WNV,1,10,1,100
Bristol,2016,36,Fairhaven,Negative,NA,1,15,0,0
Bristol,2016,36,Fairhaven,Positive,WNV,1,50,1,20
Bristol,2016,36,Freetown,Negative,NA,2,22,0,0
Bristol,2016,36,Mansfield,Negative,NA,2,19,0,0
Bristol,2016,36,New Bedford,Negative,NA,2,52,0,0
Bristol,2016,36,North Attleborough,Negative,NA,1,7,0,0
Bristol,2016,36,Norton,Negative,NA,2,55,0,0
Bristol,2016,36,Taunton,Negative,NA,1,5,0,0
Bristol,2016,37,Attleboro,Negative,NA,2,64,0,0
Bristol,2016,37,Dartmouth,Negative,NA,1,27,0,0
Bristol,2016,37,Dighton,Negative,NA,1,20,0,0
Bristol,2016,37,Easton,Negative,NA,3,64,0,0
Bristol,2016,37,Fairhaven,Negative,NA,1,22,0,0
Bristol,2016,37,Fall River,Negative,NA,3,44,0,0
Bristol,2016,37,Freetown,Negative,NA,1,12,0,0
Bristol,2016,37,New Bedford,Negative,NA,4,106,0,0
Bristol,2016,37,Norton,Negative,NA,1,13,0,0
Bristol,2016,37,Somerset,Negative,NA,1,28,0,0
Bristol,2016,37,Swansea,Negative,NA,2,20,0,0
Bristol,2016,38,Attleboro,Negative,NA,1,7,0,0
Bristol,2016,38,Dartmouth,Negative,NA,1,11,0,0
Bristol,2016,38,Dighton,Negative,NA,2,27,0,0
Bristol,2016,38,Easton,Negative,NA,2,53,0,0
Bristol,2016,38,Fairhaven,Negative,NA,1,8,0,0
Bristol,2016,38,Fall River,Negative,NA,1,6,0,0
Bristol,2016,38,New Bedford,Negative,NA,7,310,0,0
Bristol,2016,38,North Attleborough,Negative,NA,1,13,0,0
Bristol,2016,38,Norton,Negative,NA,2,70,0,0
Bristol,2016,39,Mansfield,Negative,NA,1,5,0,0
Bristol,2017,23,Easton,Negative,NA,1,5,0,0
Bristol,2017,23,Fall River,Negative,NA,1,6,0,0
Bristol,2017,23,Freetown,Negative,NA,3,122,0,0
Bristol,2017,23,Seekonk,Negative,NA,1,9,0,0
Bristol,2017,23,Somerset,Negative,NA,1,14,0,0
Bristol,2017,24,Dartmouth,Negative,NA,1,17,0,0
Bristol,2017,24,Easton,Negative,NA,4,139,0,0
Bristol,2017,24,Fairhaven,Negative,NA,3,150,0,0
Bristol,2017,24,Fall River,Negative,NA,1,10,0,0
Bristol,2017,24,Freetown,Negative,NA,2,37,0,0
Bristol,2017,24,New Bedford,Negative,NA,3,79,0,0
Bristol,2017,24,Norton,Negative,NA,1,19,0,0
Bristol,2017,24,Raynham,Negative,NA,1,11,0,0
Bristol,2017,24,Seekonk,Negative,NA,1,8,0,0
Bristol,2017,24,Somerset,Negative,NA,1,15,0,0
Bristol,2017,24,Taunton,Negative,NA,1,50,0,0
Bristol,2017,25,Berkley,Negative,NA,1,50,0,0
Bristol,2017,25,Dartmouth,Negative,NA,1,23,0,0
Bristol,2017,25,Dighton,Negative,NA,1,30,0,0
Bristol,2017,25,Easton,Negative,NA,2,78,0,0
Bristol,2017,25,Fairhaven,Negative,NA,1,38,0,0
Bristol,2017,25,Fall River,Negative,NA,1,12,0,0
Bristol,2017,25,Freetown,Negative,NA,4,111,0,0
Bristol,2017,25,Mansfield,Negative,NA,1,50,0,0
Bristol,2017,25,New Bedford,Negative,NA,3,80,0,0
Bristol,2017,25,North Attleborough,Negative,NA,1,8,0,0
Bristol,2017,25,Norton,Negative,NA,1,7,0,0
Bristol,2017,25,Raynham,Negative,NA,1,50,0,0
Bristol,2017,25,Seekonk,Negative,NA,1,27,0,0
Bristol,2017,25,Somerset,Negative,NA,1,25,0,0
Bristol,2017,25,Swansea,Negative,NA,3,65,0,0
Bristol,2017,25,Taunton,Negative,NA,2,81,0,0
Bristol,2017,26,Attleboro,Negative,NA,1,6,0,0
Bristol,2017,26,Berkley,Negative,NA,1,50,0,0
Bristol,2017,26,Dartmouth,Negative,NA,1,8,0,0
Bristol,2017,26,Dighton,Negative,NA,2,54,0,0
Bristol,2017,26,Easton,Negative,NA,3,117,0,0
Bristol,2017,26,Fairhaven,Negative,NA,1,5,0,0
Bristol,2017,26,Fall River,Negative,NA,2,34,0,0
Bristol,2017,26,Freetown,Negative,NA,4,35,0,0
Bristol,2017,26,Mansfield,Negative,NA,2,34,0,0
Bristol,2017,26,New Bedford,Negative,NA,2,10,0,0
Bristol,2017,26,Norton,Negative,NA,1,23,0,0
Bristol,2017,26,Raynham,Negative,NA,1,50,0,0
Bristol,2017,26,Seekonk,Negative,NA,1,20,0,0
Bristol,2017,26,Somerset,Negative,NA,1,22,0,0
Bristol,2017,26,Swansea,Negative,NA,2,13,0,0
Bristol,2017,26,Taunton,Negative,NA,2,54,0,0
Bristol,2017,27,Dartmouth,Negative,NA,1,26,0,0
Bristol,2017,27,Dighton,Negative,NA,2,64,0,0
Bristol,2017,27,Easton,Negative,NA,4,87,0,0
Bristol,2017,27,Fairhaven,Negative,NA,1,14,0,0
Bristol,2017,27,Fairhaven,Positive,WNV,1,50,1,20
Bristol,2017,27,Freetown,Negative,NA,2,58,0,0
Bristol,2017,27,Mansfield,Negative,NA,3,92,0,0
Bristol,2017,27,New Bedford,Negative,NA,2,65,0,0
Bristol,2017,27,Norton,Negative,NA,4,171,0,0
Bristol,2017,27,Taunton,Negative,NA,4,180,0,0
Bristol,2017,28,Acushnet,Negative,NA,2,91,0,0
Bristol,2017,28,Berkley,Negative,NA,1,12,0,0
Bristol,2017,28,Dartmouth,Negative,NA,2,78,0,0
Bristol,2017,28,Dighton,Negative,NA,2,71,0,0
Bristol,2017,28,Easton,Negative,NA,9,352,0,0
Bristol,2017,28,Fairhaven,Negative,NA,3,121,0,0
Bristol,2017,28,Fall River,Negative,NA,3,78,0,0
Bristol,2017,28,Freetown,Negative,NA,3,56,0,0
Bristol,2017,28,Mansfield,Negative,NA,3,31,0,0
Bristol,2017,28,New Bedford,Negative,NA,5,190,0,0
Bristol,2017,28,Norton,Negative,NA,3,150,0,0
Bristol,2017,28,Raynham,Negative,NA,4,115,0,0
Bristol,2017,28,Seekonk,Negative,NA,3,108,0,0
Bristol,2017,28,Somerset,Negative,NA,2,60,0,0
Bristol,2017,28,Swansea,Negative,NA,3,86,0,0
Bristol,2017,29,Acushnet,Negative,NA,1,37,0,0
Bristol,2017,29,Attleboro,Negative,NA,2,100,0,0
Bristol,2017,29,Berkley,Negative,NA,2,11,0,0
Bristol,2017,29,Dartmouth,Negative,NA,1,32,0,0
Bristol,2017,29,Dighton,Negative,NA,3,150,0,0
Bristol,2017,29,Easton,Negative,NA,7,316,0,0
Bristol,2017,29,Fairhaven,Negative,NA,1,39,0,0
Bristol,2017,29,Fall River,Negative,NA,3,104,0,0
Bristol,2017,29,Freetown,Negative,NA,3,86,0,0
Bristol,2017,29,Mansfield,Negative,NA,3,147,0,0
Bristol,2017,29,New Bedford,Negative,NA,5,107,0,0
Bristol,2017,29,North Attleborough,Negative,NA,2,79,0,0
Bristol,2017,29,Norton,Negative,NA,2,89,0,0
Bristol,2017,29,Raynham,Negative,NA,4,164,0,0
Bristol,2017,29,Seekonk,Negative,NA,4,124,0,0
Bristol,2017,29,Somerset,Negative,NA,2,56,0,0
Bristol,2017,29,Swansea,Negative,NA,1,32,0,0
Bristol,2017,29,Taunton,Negative,NA,6,201,0,0
Bristol,2017,30,Attleboro,Negative,NA,8,216,0,0
Bristol,2017,30,Dartmouth,Negative,NA,1,29,0,0
Bristol,2017,30,Dighton,Negative,NA,2,100,0,0
Bristol,2017,30,Easton,Negative,NA,5,176,0,0
Bristol,2017,30,Fairhaven,Negative,NA,1,5,0,0
Bristol,2017,30,Fall River,Negative,NA,1,30,0,0
Bristol,2017,30,Freetown,Negative,NA,2,21,0,0
Bristol,2017,30,Mansfield,Negative,NA,3,75,0,0
Bristol,2017,30,New Bedford,Negative,NA,3,57,0,0
Bristol,2017,30,North Attleborough,Negative,NA,1,22,0,0
Bristol,2017,30,Norton,Negative,NA,1,6,0,0
Bristol,2017,30,Raynham,Negative,NA,4,157,0,0
Bristol,2017,30,Seekonk,Negative,NA,5,200,0,0
Bristol,2017,30,Somerset,Negative,NA,1,50,0,0
Bristol,2017,30,Swansea,Negative,NA,4,135,0,0
Bristol,2017,30,Taunton,Negative,NA,5,130,0,0
Bristol,2017,31,Acushnet,Negative,NA,4,129,0,0
Bristol,2017,31,Attleboro,Negative,NA,1,14,0,0
Bristol,2017,31,Berkley,Negative,NA,1,6,0,0
Bristol,2017,31,Dartmouth,Negative,NA,1,11,0,0
