collection date,town,trap type,mcd,ABS,CAN,GRO,MEL,PUN,EXC,QUA,AUR,STI,TRI,VEX,RES,JAP,PRE,CIN,PIP,NCR,PER,SAL,FER,TVT,TER,FIT,ALB,CTT,SAP,SOL,MOR,ATR,TAE,CUL,WAL,ERR,CRU,MIN,HEN,RUT,IMP,INO,PRO,PCT,INT,THI,SMI,STM,COM,BAR,COL,SIG,NA,ATL,week_num
2014-07-28,New Bedford,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,131,0,51,2,0,0,0,0,0,38,0,0,4,0,0,0,109,0,17,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-28,Raynham,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,2,0,11,0,0,1,0,0,2,2,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-28,Rehoboth,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,10,0,27,0,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-28,Westport,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,49,0,97,4,0,1,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-29,Easton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,0,0,6,1,0,6,0,0,0,3,0,0,0,0,0,0,773,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-29,Easton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,2,0,0,22,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-29,Mansfield,500cc CO2 - CDC Miniature Light Trap,Bristol,0,24,0,0,0,1,0,0,0,0,5,0,0,0,3,0,0,17,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-29,Mansfield,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,8,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-29,Norton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-29,Norton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,1,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-29,Raynham,500cc CO2 - CDC Miniature Light Trap,Bristol,0,4,0,5,0,0,0,0,0,0,2,0,0,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-30,Acushnet,500cc CO2 - CDC Miniature Light Trap,Bristol,0,33,0,12,17,0,0,0,0,0,28,0,0,0,0,1,0,64,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-30,Dartmouth,Gravid Trap,Bristol,0,3,0,0,0,0,0,0,0,1,0,0,16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-30,Fairhaven,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-30,Freetown,500cc CO2 - CDC Miniature Light Trap,Bristol,0,41,0,32,7,0,0,0,0,0,22,0,0,0,7,0,0,16,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-30,New Bedford,BG Sentinel Trap with BG-Lure,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-30,New Bedford,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,2,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-31,Berkley,500cc CO2 - CDC Miniature Light Trap,Bristol,0,42,0,13,0,3,1,0,0,0,9,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-31,Dighton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,1,0,6,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-31,Dighton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,3,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-31,Fall River,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-31,Freetown,Resting Box,Bristol,0,1,0,163,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-07-31,New Bedford,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-08-01,Attleboro,500cc CO2 - CDC Miniature Light Trap,Bristol,0,31,0,0,7,0,0,0,0,0,33,0,0,0,2,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-08-01,Attleboro,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-08-01,North Attleborough,Gravid Trap,Bristol,0,0,0,0,2,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-08-01,Seekonk,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-08-01,Somerset,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,1,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-08-01,Swansea,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-08-01,Taunton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-31
2014-08-04,Easton,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,70,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-04,New Bedford,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,374,0,137,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-04,Raynham,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,36,0,31,5,0,0,0,0,0,0,0,1,5,25,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-04,Rehoboth,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,20,0,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-04,Westport,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,65,0,346,7,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-05,Easton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,10,0,8,0,0,8,0,0,0,13,0,0,0,0,0,0,431,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-05,Easton,Gravid Trap,Bristol,0,0,0,0,0,0,1,0,0,1,0,0,11,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-05,Mansfield,500cc CO2 - CDC Miniature Light Trap,Bristol,0,28,0,0,2,7,0,0,0,0,44,0,1,0,0,0,0,56,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-05,Mansfield,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-05,Norton,Gravid Trap,Bristol,0,0,0,0,1,0,0,0,0,0,0,0,2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-05,Raynham,500cc CO2 - CDC Miniature Light Trap,Bristol,0,31,0,17,0,0,0,0,0,1,21,0,0,0,0,0,0,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-05,Taunton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-06,Acushnet,500cc CO2 - CDC Miniature Light Trap,Bristol,0,0,0,14,2,0,2,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-06,Dartmouth,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,2,0,0,21,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-06,Fairhaven,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-06,Freetown,500cc CO2 - CDC Miniature Light Trap,Bristol,0,61,0,159,19,0,7,0,0,0,21,0,0,0,3,2,0,29,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-06,New Bedford,BG Sentinel Trap with BG-Lure,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-06,New Bedford,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,6,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-07,Attleboro,500cc CO2 - CDC Miniature Light Trap,Bristol,0,4,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-07,Attleboro,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-07,North Attleborough,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,4,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-07,Seekonk,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-08,Berkley,500cc CO2 - CDC Miniature Light Trap,Bristol,0,22,0,14,0,1,1,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-08,Dighton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,3,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-08,Dighton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-08,Fall River,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-08,Freetown,Resting Box,Bristol,0,0,0,32,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-08,New Bedford,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-08,Somerset,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-08,Swansea,Gravid Trap,Bristol,0,0,0,0,0,0,1,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-32
2014-08-11,Easton,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,28,0,19,1,0,0,0,0,3,1,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-11,New Bedford,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,135,0,61,1,0,0,0,0,0,5,0,0,4,22,0,0,8,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-11,Raynham,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,32,0,12,0,0,1,2,0,2,0,3,0,0,14,0,0,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-11,Rehoboth,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,33,0,18,0,0,0,1,0,19,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-11,Westport,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,70,0,56,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-12,Acushnet,500cc CO2 - CDC Miniature Light Trap,Bristol,0,16,0,45,4,0,0,0,0,0,9,0,0,0,5,0,0,76,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-12,Dartmouth,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,2,0,0,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-12,Fairhaven,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-12,Freetown,500cc CO2 - CDC Miniature Light Trap,Bristol,0,65,0,101,4,0,0,0,0,0,4,0,0,3,7,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-12,New Bedford,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,1,0,2,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-13,Attleboro,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-13,Berkley,500cc CO2 - CDC Miniature Light Trap,Bristol,0,112,0,11,3,1,1,0,0,0,24,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-13,Easton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,0,0,3,12,0,12,0,0,0,81,0,0,0,1,0,0,311,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-13,New Bedford,BG Sentinel Trap with BG-Lure,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-13,North Attleborough,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,3,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-13,Norton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-13,Raynham,500cc CO2 - CDC Miniature Light Trap,Bristol,0,16,0,2,0,0,0,0,0,2,7,0,3,0,0,0,0,56,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-14,Seekonk,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-14,Somerset,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-14,Swansea,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-15,Easton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,17,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-15,Fall River,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,21,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-15,Freetown,Resting Box,Bristol,0,1,0,70,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-15,Mansfield,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-16,Dighton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,2,0,6,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-16,Dighton,Gravid Trap,Bristol,0,0,0,0,1,0,0,0,0,0,0,31,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-33
2014-08-18,Easton,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,2,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-18,New Bedford,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,94,0,69,2,0,0,0,0,3,3,0,0,1,7,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-18,Raynham,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,17,0,10,1,0,0,0,0,1,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-18,Rehoboth,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,37,0,10,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-18,Westport,500cc CO2 - CDC Miniature Light Trap,State Lab Institute,0,36,0,40,2,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-19,Dartmouth,Gravid Trap,Bristol,0,0,0,1,0,0,0,0,0,3,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-19,Fairhaven,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-19,New Bedford,Gravid Trap,Bristol,0,0,0,2,0,0,0,0,0,2,0,0,2,63,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-20,Acushnet,500cc CO2 - CDC Miniature Light Trap,Bristol,0,39,0,28,17,0,2,0,0,0,7,0,0,0,0,0,0,64,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-20,Berkley,500cc CO2 - CDC Miniature Light Trap,Bristol,0,30,0,9,0,2,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-20,Fairhaven,500cc CO2 - CDC Miniature Light Trap,Bristol,0,352,0,12,3,0,0,0,0,0,2,0,0,0,0,0,0,6,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
2014-08-20,Freetown,500cc CO2 - CDC Miniature Light Trap,Bristol,0,57,0,79,3,0,1,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-34
