"MapDate","FIPS","County","State","None","D0","D1","D2","D3","D4","dsdi","ValidStart","ValidEnd","StatisticFormatID","week_num"
2019-04-30,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/30/19","5/6/19",1,"2019-18"
2019-04-23,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/23/19","4/29/19",1,"2019-17"
2019-04-16,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/16/19","4/22/19",1,"2019-16"
2019-04-09,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/9/19","4/15/19",1,"2019-15"
2019-04-02,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/2/19","4/8/19",1,"2019-14"
2019-03-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/26/19","4/1/19",1,"2019-13"
2019-03-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/19/19","3/25/19",1,"2019-12"
2019-03-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/12/19","3/18/19",1,"2019-11"
2019-03-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/5/19","3/11/19",1,"2019-10"
2019-02-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/26/19","3/4/19",1,"2019-09"
2019-02-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/19/19","2/25/19",1,"2019-08"
2019-02-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/12/19","2/18/19",1,"2019-07"
2019-02-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/5/19","2/11/19",1,"2019-06"
2019-01-29,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/29/19","2/4/19",1,"2019-05"
2019-01-22,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/22/19","1/28/19",1,"2019-04"
2019-01-15,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/15/19","1/21/19",1,"2019-03"
2019-01-08,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/8/19","1/14/19",1,"2019-02"
2019-01-01,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/1/19","1/7/19",1,"2019-01"
2018-12-25,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/25/18","12/31/18",1,"2018-52"
2018-12-18,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/18/18","12/24/18",1,"2018-51"
2018-12-11,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/11/18","12/17/18",1,"2018-50"
2018-12-04,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/4/18","12/10/18",1,"2018-49"
2018-11-27,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/27/18","12/3/18",1,"2018-48"
2018-11-20,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/20/18","11/26/18",1,"2018-47"
2018-11-13,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/13/18","11/19/18",1,"2018-46"
2018-11-06,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/6/18","11/12/18",1,"2018-45"
2018-10-30,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/30/18","11/5/18",1,"2018-44"
2018-10-23,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/23/18","10/29/18",1,"2018-43"
2018-10-16,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/16/18","10/22/18",1,"2018-42"
2018-10-09,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/9/18","10/15/18",1,"2018-41"
2018-10-02,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/2/18","10/8/18",1,"2018-40"
2018-09-25,25005,"Bristol County","MA",74.45,25.55,0,0,0,0,25.55,"9/25/18","10/1/18",1,"2018-39"
2018-09-18,25005,"Bristol County","MA",50.33,49.67,0,0,0,0,49.67,"9/18/18","9/24/18",1,"2018-38"
2018-09-11,25005,"Bristol County","MA",50.33,49.67,0,0,0,0,49.67,"9/11/18","9/17/18",1,"2018-37"
2018-09-04,25005,"Bristol County","MA",50.33,49.67,0,0,0,0,49.67,"9/4/18","9/10/18",1,"2018-36"
2018-08-28,25005,"Bristol County","MA",50.57,49.43,0,0,0,0,49.43,"8/28/18","9/3/18",1,"2018-35"
2018-08-21,25005,"Bristol County","MA",15.83,84.17,0,0,0,0,84.17,"8/21/18","8/27/18",1,"2018-34"
2018-08-14,25005,"Bristol County","MA",15.83,84.17,0,0,0,0,84.17,"8/14/18","8/20/18",1,"2018-33"
2018-08-07,25005,"Bristol County","MA",15.84,84.16,0,0,0,0,84.16,"8/7/18","8/13/18",1,"2018-32"
2018-07-31,25005,"Bristol County","MA",15.84,84.16,0,0,0,0,84.16,"7/31/18","8/6/18",1,"2018-31"
2018-07-24,25005,"Bristol County","MA",32.77,67.23,0,0,0,0,67.23,"7/24/18","7/30/18",1,"2018-30"
2018-07-17,25005,"Bristol County","MA",32.77,67.23,0,0,0,0,67.23,"7/17/18","7/23/18",1,"2018-29"
2018-07-10,25005,"Bristol County","MA",32.77,67.23,0,0,0,0,67.23,"7/10/18","7/16/18",1,"2018-28"
2018-07-03,25005,"Bristol County","MA",99.7,0.3,0,0,0,0,0.3,"7/3/18","7/9/18",1,"2018-27"
2018-06-26,25005,"Bristol County","MA",99.7,0.3,0,0,0,0,0.3,"6/26/18","7/2/18",1,"2018-26"
2018-06-19,25005,"Bristol County","MA",99.7,0.3,0,0,0,0,0.3,"6/19/18","6/25/18",1,"2018-25"
2018-06-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/12/18","6/18/18",1,"2018-24"
2018-06-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/5/18","6/11/18",1,"2018-23"
2018-05-29,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/29/18","6/4/18",1,"2018-22"
2018-05-22,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/22/18","5/28/18",1,"2018-21"
2018-05-15,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/15/18","5/21/18",1,"2018-20"
2018-05-08,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/8/18","5/14/18",1,"2018-19"
2018-05-01,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/1/18","5/7/18",1,"2018-18"
2018-04-24,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/24/18","4/30/18",1,"2018-17"
2018-04-17,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/17/18","4/23/18",1,"2018-16"
2018-04-10,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/10/18","4/16/18",1,"2018-15"
2018-04-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/3/18","4/9/18",1,"2018-14"
2018-03-27,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/27/18","4/2/18",1,"2018-13"
2018-03-20,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/20/18","3/26/18",1,"2018-12"
2018-03-13,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/13/18","3/19/18",1,"2018-11"
2018-03-06,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/6/18","3/12/18",1,"2018-10"
2018-02-27,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/27/18","3/5/18",1,"2018-09"
2018-02-20,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/20/18","2/26/18",1,"2018-08"
2018-02-13,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/13/18","2/19/18",1,"2018-07"
2018-02-06,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/6/18","2/12/18",1,"2018-06"
2018-01-30,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/30/18","2/5/18",1,"2018-05"
2018-01-23,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/23/18","1/29/18",1,"2018-04"
2018-01-16,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/16/18","1/22/18",1,"2018-03"
2018-01-09,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/9/18","1/15/18",1,"2018-02"
2018-01-02,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/2/18","1/8/18",1,"2018-01"
2017-12-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/26/17","1/1/18",1,"2017-52"
2017-12-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/19/17","12/25/17",1,"2017-51"
2017-12-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/12/17","12/18/17",1,"2017-50"
2017-12-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/5/17","12/11/17",1,"2017-49"
2017-11-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/28/17","12/4/17",1,"2017-48"
2017-11-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/21/17","11/27/17",1,"2017-47"
2017-11-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/14/17","11/20/17",1,"2017-46"
2017-11-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/7/17","11/13/17",1,"2017-45"
2017-10-31,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/31/17","11/6/17",1,"2017-44"
2017-10-24,25005,"Bristol County","MA",0.15,99.85,51.44,0,0,0,151.29,"10/24/17","10/30/17",1,"2017-43"
2017-10-17,25005,"Bristol County","MA",0.15,99.85,27.58,0,0,0,127.43,"10/17/17","10/23/17",1,"2017-42"
2017-10-10,25005,"Bristol County","MA",0.15,99.85,0,0,0,0,99.85,"10/10/17","10/16/17",1,"2017-41"
2017-10-03,25005,"Bristol County","MA",0.15,99.85,0,0,0,0,99.85,"10/3/17","10/9/17",1,"2017-40"
2017-09-26,25005,"Bristol County","MA",0.15,99.85,0,0,0,0,99.85,"9/26/17","10/2/17",1,"2017-39"
2017-09-19,25005,"Bristol County","MA",3.2,96.8,0,0,0,0,96.8,"9/19/17","9/25/17",1,"2017-38"
2017-09-12,25005,"Bristol County","MA",3.2,96.8,0,0,0,0,96.8,"9/12/17","9/18/17",1,"2017-37"
2017-09-05,25005,"Bristol County","MA",3.2,96.8,0,0,0,0,96.8,"9/5/17","9/11/17",1,"2017-36"
2017-08-29,25005,"Bristol County","MA",3.2,96.8,0,0,0,0,96.8,"8/29/17","9/4/17",1,"2017-35"
2017-08-22,25005,"Bristol County","MA",50.08,49.92,0,0,0,0,49.92,"8/22/17","8/28/17",1,"2017-34"
2017-08-15,25005,"Bristol County","MA",50.08,49.92,0,0,0,0,49.92,"8/15/17","8/21/17",1,"2017-33"
2017-08-08,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/8/17","8/14/17",1,"2017-32"
2017-08-01,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/1/17","8/7/17",1,"2017-31"
2017-07-25,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/25/17","7/31/17",1,"2017-30"
2017-07-18,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/18/17","7/24/17",1,"2017-29"
2017-07-11,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/11/17","7/17/17",1,"2017-28"
2017-07-04,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/4/17","7/10/17",1,"2017-27"
2017-06-27,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/27/17","7/3/17",1,"2017-26"
2017-06-20,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/20/17","6/26/17",1,"2017-25"
2017-06-13,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/13/17","6/19/17",1,"2017-24"
2017-06-06,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/6/17","6/12/17",1,"2017-23"
2017-05-30,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/30/17","6/5/17",1,"2017-22"
2017-05-23,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/23/17","5/29/17",1,"2017-21"
2017-05-16,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/16/17","5/22/17",1,"2017-20"
2017-05-09,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/9/17","5/15/17",1,"2017-19"
2017-05-02,25005,"Bristol County","MA",92.97,7.03,0,0,0,0,7.03,"5/2/17","5/8/17",1,"2017-18"
2017-04-25,25005,"Bristol County","MA",77.5,22.5,0,0,0,0,22.5,"4/25/17","5/1/17",1,"2017-17"
2017-04-18,25005,"Bristol County","MA",75.55,24.45,0,0,0,0,24.45,"4/18/17","4/24/17",1,"2017-16"
2017-04-11,25005,"Bristol County","MA",75.55,24.45,0,0,0,0,24.45,"4/11/17","4/17/17",1,"2017-15"
2017-04-04,25005,"Bristol County","MA",75.55,24.45,0,0,0,0,24.45,"4/4/17","4/10/17",1,"2017-14"
2017-03-28,25005,"Bristol County","MA",0,100,33.39,0,0,0,133.39,"3/28/17","4/3/17",1,"2017-13"
2017-03-21,25005,"Bristol County","MA",0,100,33.39,0,0,0,133.39,"3/21/17","3/27/17",1,"2017-12"
2017-03-14,25005,"Bristol County","MA",0,100,100,0,0,0,200,"3/14/17","3/20/17",1,"2017-11"
2017-03-07,25005,"Bristol County","MA",0,100,100,0,0,0,200,"3/7/17","3/13/17",1,"2017-10"
2017-02-28,25005,"Bristol County","MA",0,100,100,0,0,0,200,"2/28/17","3/6/17",1,"2017-09"
2017-02-21,25005,"Bristol County","MA",0,100,100,0,0,0,200,"2/21/17","2/27/17",1,"2017-08"
2017-02-14,25005,"Bristol County","MA",0,100,100,0,0,0,200,"2/14/17","2/20/17",1,"2017-07"
2017-02-07,25005,"Bristol County","MA",0,100,100,0,0,0,200,"2/7/17","2/13/17",1,"2017-06"
2017-01-31,25005,"Bristol County","MA",0,100,100,0,0,0,200,"1/31/17","2/6/17",1,"2017-05"
2017-01-24,25005,"Bristol County","MA",0,100,100,0,0,0,200,"1/24/17","1/30/17",1,"2017-04"
2017-01-17,25005,"Bristol County","MA",0,100,100,12.9,0,0,212.9,"1/17/17","1/23/17",1,"2017-03"
2017-01-10,25005,"Bristol County","MA",0,100,100,12.9,0,0,212.9,"1/10/17","1/16/17",1,"2017-02"
2017-01-03,25005,"Bristol County","MA",0,100,100,12.9,0,0,212.9,"1/3/17","1/9/17",1,"2017-01"
2016-12-27,25005,"Bristol County","MA",0,100,100,12.9,0,0,212.9,"12/27/16","1/2/17",1,"2016-52"
2016-12-20,25005,"Bristol County","MA",0,100,100,12.9,0,0,212.9,"12/20/16","12/26/16",1,"2016-51"
2016-12-13,25005,"Bristol County","MA",0,100,100,68.57,0,0,268.57,"12/13/16","12/19/16",1,"2016-50"
2016-12-06,25005,"Bristol County","MA",0,100,100,0,0,0,200,"12/6/16","12/12/16",1,"2016-49"
2016-11-29,25005,"Bristol County","MA",0,100,100,0,0,0,200,"11/29/16","12/5/16",1,"2016-48"
2016-11-22,25005,"Bristol County","MA",0,100,100,0,0,0,200,"11/22/16","11/28/16",1,"2016-47"
2016-11-15,25005,"Bristol County","MA",0,100,100,0,0,0,200,"11/15/16","11/21/16",1,"2016-46"
2016-11-08,25005,"Bristol County","MA",0,100,100,0,0,0,200,"11/8/16","11/14/16",1,"2016-45"
2016-11-01,25005,"Bristol County","MA",0,100,100,0,0,0,200,"11/1/16","11/7/16",1,"2016-44"
2016-10-25,25005,"Bristol County","MA",0,100,100,100,0,0,300,"10/25/16","10/31/16",1,"2016-43"
2016-10-18,25005,"Bristol County","MA",0,100,100,100,0,0,300,"10/18/16","10/24/16",1,"2016-42"
2016-10-11,25005,"Bristol County","MA",0,100,100,100,0,0,300,"10/11/16","10/17/16",1,"2016-41"
2016-10-04,25005,"Bristol County","MA",0,100,100,100,58.96,0,358.96,"10/4/16","10/10/16",1,"2016-40"
2016-09-27,25005,"Bristol County","MA",0,100,100,100,58.96,0,358.96,"9/27/16","10/3/16",1,"2016-39"
2016-09-20,25005,"Bristol County","MA",0,100,100,100,58.96,0,358.96,"9/20/16","9/26/16",1,"2016-38"
2016-09-13,25005,"Bristol County","MA",0,100,100,100,58.96,0,358.96,"9/13/16","9/19/16",1,"2016-37"
2016-09-06,25005,"Bristol County","MA",0,100,100,72.19,29.85,0,302.04,"9/6/16","9/12/16",1,"2016-36"
2016-08-30,25005,"Bristol County","MA",0,100,100,72.19,29.85,0,302.04,"8/30/16","9/5/16",1,"2016-35"
2016-08-23,25005,"Bristol County","MA",0,100,100,71.52,0,0,271.52,"8/23/16","8/29/16",1,"2016-34"
2016-08-16,25005,"Bristol County","MA",0,100,100,38.58,0,0,238.58,"8/16/16","8/22/16",1,"2016-33"
2016-08-09,25005,"Bristol County","MA",0,100,100,38.58,0,0,238.58,"8/9/16","8/15/16",1,"2016-32"
2016-08-02,25005,"Bristol County","MA",0,100,100,38.58,0,0,238.58,"8/2/16","8/8/16",1,"2016-31"
2016-07-26,25005,"Bristol County","MA",0,100,56.11,0,0,0,156.11,"7/26/16","8/1/16",1,"2016-30"
2016-07-19,25005,"Bristol County","MA",0,100,56.11,0,0,0,156.11,"7/19/16","7/25/16",1,"2016-29"
2016-07-12,25005,"Bristol County","MA",0,100,0,0,0,0,100,"7/12/16","7/18/16",1,"2016-28"
2016-07-05,25005,"Bristol County","MA",0,100,0,0,0,0,100,"7/5/16","7/11/16",1,"2016-27"
2016-06-28,25005,"Bristol County","MA",0,100,0,0,0,0,100,"6/28/16","7/4/16",1,"2016-26"
2016-06-21,25005,"Bristol County","MA",0,100,0,0,0,0,100,"6/21/16","6/27/16",1,"2016-25"
2016-06-14,25005,"Bristol County","MA",0,100,0,0,0,0,100,"6/14/16","6/20/16",1,"2016-24"
2016-06-07,25005,"Bristol County","MA",93.33,6.67,0,0,0,0,6.67,"6/7/16","6/13/16",1,"2016-23"
2016-05-31,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/31/16","6/6/16",1,"2016-22"
2016-05-24,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/24/16","5/30/16",1,"2016-21"
2016-05-17,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/17/16","5/23/16",1,"2016-20"
2016-05-10,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/10/16","5/16/16",1,"2016-19"
2016-05-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/3/16","5/9/16",1,"2016-18"
2016-04-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/26/16","5/2/16",1,"2016-17"
2016-04-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/19/16","4/25/16",1,"2016-16"
2016-04-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/12/16","4/18/16",1,"2016-15"
2016-04-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/5/16","4/11/16",1,"2016-14"
2016-03-29,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/29/16","4/4/16",1,"2016-13"
2016-03-22,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/22/16","3/28/16",1,"2016-12"
2016-03-15,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/15/16","3/21/16",1,"2016-11"
2016-03-08,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/8/16","3/14/16",1,"2016-10"
2016-03-01,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/1/16","3/7/16",1,"2016-09"
2016-02-23,25005,"Bristol County","MA",72.42,27.58,0,0,0,0,27.58,"2/23/16","2/29/16",1,"2016-08"
2016-02-16,25005,"Bristol County","MA",66.92,33.08,0,0,0,0,33.08,"2/16/16","2/22/16",1,"2016-07"
2016-02-09,25005,"Bristol County","MA",66.92,33.08,0,0,0,0,33.08,"2/9/16","2/15/16",1,"2016-06"
2016-02-02,25005,"Bristol County","MA",66.92,33.08,0,0,0,0,33.08,"2/2/16","2/8/16",1,"2016-05"
2016-01-26,25005,"Bristol County","MA",66.63,33.37,0,0,0,0,33.37,"1/26/16","2/1/16",1,"2016-04"
2016-01-19,25005,"Bristol County","MA",4.43,95.57,15.78,0,0,0,111.35,"1/19/16","1/25/16",1,"2016-03"
2016-01-12,25005,"Bristol County","MA",4.43,95.57,15.78,0,0,0,111.35,"1/12/16","1/18/16",1,"2016-02"
2016-01-05,25005,"Bristol County","MA",2.99,97.01,15.78,0,0,0,112.79,"1/5/16","1/11/16",1,"2016-01"
2015-12-29,25005,"Bristol County","MA",2.99,97.01,15.78,0,0,0,112.79,"12/29/15","1/4/16",1,"2015-53"
2015-12-22,25005,"Bristol County","MA",2.99,97.01,15.78,0,0,0,112.79,"12/22/15","12/28/15",1,"2015-52"
2015-12-15,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"12/15/15","12/21/15",1,"2015-51"
2015-12-08,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"12/8/15","12/14/15",1,"2015-50"
2015-12-01,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"12/1/15","12/7/15",1,"2015-49"
2015-11-24,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"11/24/15","11/30/15",1,"2015-48"
2015-11-17,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"11/17/15","11/23/15",1,"2015-47"
2015-11-10,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"11/10/15","11/16/15",1,"2015-46"
2015-11-03,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"11/3/15","11/9/15",1,"2015-45"
2015-10-27,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"10/27/15","11/2/15",1,"2015-44"
2015-10-20,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"10/20/15","10/26/15",1,"2015-43"
2015-10-13,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"10/13/15","10/19/15",1,"2015-42"
2015-10-06,25005,"Bristol County","MA",2.99,97.01,0,0,0,0,97.01,"10/6/15","10/12/15",1,"2015-41"
2015-09-29,25005,"Bristol County","MA",2.99,97.01,25.25,0,0,0,122.26,"9/29/15","10/5/15",1,"2015-40"
2015-09-22,25005,"Bristol County","MA",2.99,97.01,9,0,0,0,106.01,"9/22/15","9/28/15",1,"2015-39"
2015-09-15,25005,"Bristol County","MA",8,92,0,0,0,0,92,"9/15/15","9/21/15",1,"2015-38"
2015-09-08,25005,"Bristol County","MA",8,92,0,0,0,0,92,"9/8/15","9/14/15",1,"2015-37"
2015-09-01,25005,"Bristol County","MA",8,92,0,0,0,0,92,"9/1/15","9/7/15",1,"2015-36"
2015-08-25,25005,"Bristol County","MA",82.54,17.46,0,0,0,0,17.46,"8/25/15","8/31/15",1,"2015-35"
2015-08-18,25005,"Bristol County","MA",82.54,17.46,0,0,0,0,17.46,"8/18/15","8/24/15",1,"2015-34"
2015-08-11,25005,"Bristol County","MA",82.54,17.46,0,0,0,0,17.46,"8/11/15","8/17/15",1,"2015-33"
2015-08-04,25005,"Bristol County","MA",82.54,17.46,0,0,0,0,17.46,"8/4/15","8/10/15",1,"2015-32"
2015-07-28,25005,"Bristol County","MA",54.54,45.46,0,0,0,0,45.46,"7/28/15","8/3/15",1,"2015-31"
2015-07-21,25005,"Bristol County","MA",54.54,45.46,0,0,0,0,45.46,"7/21/15","7/27/15",1,"2015-30"
2015-07-14,25005,"Bristol County","MA",54.54,45.46,0,0,0,0,45.46,"7/14/15","7/20/15",1,"2015-29"
2015-07-07,25005,"Bristol County","MA",0,100,0,0,0,0,100,"7/7/15","7/13/15",1,"2015-28"
2015-06-30,25005,"Bristol County","MA",0,100,20.96,0,0,0,120.96,"6/30/15","7/6/15",1,"2015-27"
2015-06-23,25005,"Bristol County","MA",0,100,20.96,0,0,0,120.96,"6/23/15","6/29/15",1,"2015-26"
2015-06-16,25005,"Bristol County","MA",0,100,20.96,0,0,0,120.96,"6/16/15","6/22/15",1,"2015-25"
2015-06-09,25005,"Bristol County","MA",0,100,20.96,0,0,0,120.96,"6/9/15","6/15/15",1,"2015-24"
2015-06-02,25005,"Bristol County","MA",0,100,20.96,0,0,0,120.96,"6/2/15","6/8/15",1,"2015-23"
2015-05-26,25005,"Bristol County","MA",0,100,100,0,0,0,200,"5/26/15","6/1/15",1,"2015-22"
2015-05-19,25005,"Bristol County","MA",0,100,100,0,0,0,200,"5/19/15","5/25/15",1,"2015-21"
2015-05-12,25005,"Bristol County","MA",0,100,0,0,0,0,100,"5/12/15","5/18/15",1,"2015-20"
2015-05-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/5/15","5/11/15",1,"2015-19"
2015-04-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/28/15","5/4/15",1,"2015-18"
2015-04-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/21/15","4/27/15",1,"2015-17"
2015-04-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/14/15","4/20/15",1,"2015-16"
2015-04-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/7/15","4/13/15",1,"2015-15"
2015-03-31,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/31/15","4/6/15",1,"2015-14"
2015-03-24,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/24/15","3/30/15",1,"2015-13"
2015-03-17,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/17/15","3/23/15",1,"2015-12"
2015-03-10,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/10/15","3/16/15",1,"2015-11"
2015-03-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/3/15","3/9/15",1,"2015-10"
2015-02-24,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/24/15","3/2/15",1,"2015-09"
2015-02-17,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/17/15","2/23/15",1,"2015-08"
2015-02-10,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/10/15","2/16/15",1,"2015-07"
2015-02-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/3/15","2/9/15",1,"2015-06"
2015-01-27,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/27/15","2/2/15",1,"2015-05"
2015-01-20,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/20/15","1/26/15",1,"2015-04"
2015-01-13,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/13/15","1/19/15",1,"2015-03"
2015-01-06,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/6/15","1/12/15",1,"2015-02"
2014-12-30,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/30/14","1/5/15",1,"2014-01"
2014-12-23,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/23/14","12/29/14",1,"2014-52"
2014-12-16,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/16/14","12/22/14",1,"2014-51"
2014-12-09,25005,"Bristol County","MA",94.91,5.09,0,0,0,0,5.09,"12/9/14","12/15/14",1,"2014-50"
2014-12-02,25005,"Bristol County","MA",60.68,39.32,1.66,0,0,0,40.98,"12/2/14","12/8/14",1,"2014-49"
2014-11-25,25005,"Bristol County","MA",43.21,56.79,1.75,0,0,0,58.54,"11/25/14","12/1/14",1,"2014-48"
2014-11-18,25005,"Bristol County","MA",43.21,56.79,1.75,0,0,0,58.54,"11/18/14","11/24/14",1,"2014-47"
2014-11-11,25005,"Bristol County","MA",43.21,56.79,1.75,0,0,0,58.54,"11/11/14","11/17/14",1,"2014-46"
2014-11-04,25005,"Bristol County","MA",43.21,56.79,1.75,0,0,0,58.54,"11/4/14","11/10/14",1,"2014-45"
2014-10-28,25005,"Bristol County","MA",0,100,1.75,0,0,0,101.75,"10/28/14","11/3/14",1,"2014-44"
2014-10-21,25005,"Bristol County","MA",0,100,100,0,0,0,200,"10/21/14","10/27/14",1,"2014-43"
2014-10-14,25005,"Bristol County","MA",0,100,100,0,0,0,200,"10/14/14","10/20/14",1,"2014-42"
2014-10-07,25005,"Bristol County","MA",0,100,100,0,0,0,200,"10/7/14","10/13/14",1,"2014-41"
