"MapDate","FIPS","County","State","None","D0","D1","D2","D3","D4","ValidStart","ValidEnd","StatisticFormatID","week_num","DSCI_ma"
2016-01-05,25013,"Hampden County","MA",3.43,96.57,27.43,0,0,0,"1/5/16","1/11/16",1,"2016-01",124
2015-12-29,25013,"Hampden County","MA",3.43,96.57,27.43,0,0,0,"12/29/15","1/4/16",1,"2015-53",124
2015-12-22,25013,"Hampden County","MA",3.43,96.57,27.43,0,0,0,"12/22/15","12/28/15",1,"2015-52",124
2015-12-15,25013,"Hampden County","MA",3.43,96.57,27.43,0,0,0,"12/15/15","12/21/15",1,"2015-51",124
2015-12-08,25013,"Hampden County","MA",8.05,91.95,27.43,0,0,0,"12/8/15","12/14/15",1,"2015-50",119.38
2015-12-01,25013,"Hampden County","MA",8.05,91.95,27.43,0,0,0,"12/1/15","12/7/15",1,"2015-49",119.38
2015-11-24,25013,"Hampden County","MA",8.05,91.95,27.43,0,0,0,"11/24/15","11/30/15",1,"2015-48",119.38
2015-11-17,25013,"Hampden County","MA",8.05,91.95,27.43,0,0,0,"11/17/15","11/23/15",1,"2015-47",119.38
2015-11-10,25013,"Hampden County","MA",8.05,91.95,27.43,0,0,0,"11/10/15","11/16/15",1,"2015-46",119.38
2015-11-03,25013,"Hampden County","MA",8.05,91.95,27.43,0,0,0,"11/3/15","11/9/15",1,"2015-45",119.38
2015-10-27,25013,"Hampden County","MA",8.05,91.95,27.43,0,0,0,"10/27/15","11/2/15",1,"2015-44",119.38
2015-10-20,25013,"Hampden County","MA",8.04,91.96,16.5,0,0,0,"10/20/15","10/26/15",1,"2015-43",108.46
2015-10-13,25013,"Hampden County","MA",8.04,91.96,16.5,0,0,0,"10/13/15","10/19/15",1,"2015-42",108.46
2015-10-06,25013,"Hampden County","MA",8.04,91.96,16.5,0,0,0,"10/6/15","10/12/15",1,"2015-41",108.46
2015-09-29,25013,"Hampden County","MA",7.22,92.78,4.56,0,0,0,"9/29/15","10/5/15",1,"2015-40",97.34
2015-09-22,25013,"Hampden County","MA",7.22,92.78,0,0,0,0,"9/22/15","9/28/15",1,"2015-39",92.78
2015-09-15,25013,"Hampden County","MA",44.83,55.17,0,0,0,0,"9/15/15","9/21/15",1,"2015-38",55.17
2015-09-08,25013,"Hampden County","MA",44.83,55.17,0,0,0,0,"9/8/15","9/14/15",1,"2015-37",55.17
2015-09-01,25013,"Hampden County","MA",75.39,24.61,0,0,0,0,"9/1/15","9/7/15",1,"2015-36",24.61
2015-08-25,25013,"Hampden County","MA",73.66,26.34,0,0,0,0,"8/25/15","8/31/15",1,"2015-35",26.34
2015-08-18,25013,"Hampden County","MA",73.66,26.34,0,0,0,0,"8/18/15","8/24/15",1,"2015-34",26.34
2015-08-11,25013,"Hampden County","MA",73.66,26.34,0,0,0,0,"8/11/15","8/17/15",1,"2015-33",26.34
2015-08-04,25013,"Hampden County","MA",100,0,0,0,0,0,"8/4/15","8/10/15",1,"2015-32",0
2015-07-28,25013,"Hampden County","MA",100,0,0,0,0,0,"7/28/15","8/3/15",1,"2015-31",0
2015-07-21,25013,"Hampden County","MA",100,0,0,0,0,0,"7/21/15","7/27/15",1,"2015-30",0
2015-07-14,25013,"Hampden County","MA",100,0,0,0,0,0,"7/14/15","7/20/15",1,"2015-29",0
2015-07-07,25013,"Hampden County","MA",86.35,13.65,0,0,0,0,"7/7/15","7/13/15",1,"2015-28",13.65
2015-06-30,25013,"Hampden County","MA",0,100,0,0,0,0,"6/30/15","7/6/15",1,"2015-27",100
2015-06-23,25013,"Hampden County","MA",0,100,86.36,0,0,0,"6/23/15","6/29/15",1,"2015-26",186.36
2015-06-16,25013,"Hampden County","MA",0,100,86.36,0,0,0,"6/16/15","6/22/15",1,"2015-25",186.36
2015-06-09,25013,"Hampden County","MA",0,100,86.36,0,0,0,"6/9/15","6/15/15",1,"2015-24",186.36
2015-06-02,25013,"Hampden County","MA",0,100,86.36,0,0,0,"6/2/15","6/8/15",1,"2015-23",186.36
2015-05-26,25013,"Hampden County","MA",0,100,100,0,0,0,"5/26/15","6/1/15",1,"2015-22",200
2015-05-19,25013,"Hampden County","MA",0,100,100,0,0,0,"5/19/15","5/25/15",1,"2015-21",200
2015-05-12,25013,"Hampden County","MA",0,100,0,0,0,0,"5/12/15","5/18/15",1,"2015-20",100
2015-05-05,25013,"Hampden County","MA",0,100,0,0,0,0,"5/5/15","5/11/15",1,"2015-19",100
2015-04-28,25013,"Hampden County","MA",100,0,0,0,0,0,"4/28/15","5/4/15",1,"2015-18",0
2015-04-21,25013,"Hampden County","MA",100,0,0,0,0,0,"4/21/15","4/27/15",1,"2015-17",0
2015-04-14,25013,"Hampden County","MA",100,0,0,0,0,0,"4/14/15","4/20/15",1,"2015-16",0
2015-04-07,25013,"Hampden County","MA",100,0,0,0,0,0,"4/7/15","4/13/15",1,"2015-15",0
2015-03-31,25013,"Hampden County","MA",100,0,0,0,0,0,"3/31/15","4/6/15",1,"2015-14",0
2015-03-24,25013,"Hampden County","MA",100,0,0,0,0,0,"3/24/15","3/30/15",1,"2015-13",0
2015-03-17,25013,"Hampden County","MA",100,0,0,0,0,0,"3/17/15","3/23/15",1,"2015-12",0
2015-03-10,25013,"Hampden County","MA",100,0,0,0,0,0,"3/10/15","3/16/15",1,"2015-11",0
2015-03-03,25013,"Hampden County","MA",100,0,0,0,0,0,"3/3/15","3/9/15",1,"2015-10",0
2015-02-24,25013,"Hampden County","MA",100,0,0,0,0,0,"2/24/15","3/2/15",1,"2015-09",0
2015-02-17,25013,"Hampden County","MA",100,0,0,0,0,0,"2/17/15","2/23/15",1,"2015-08",0
2015-02-10,25013,"Hampden County","MA",100,0,0,0,0,0,"2/10/15","2/16/15",1,"2015-07",0
2015-02-03,25013,"Hampden County","MA",100,0,0,0,0,0,"2/3/15","2/9/15",1,"2015-06",0
2015-01-27,25013,"Hampden County","MA",100,0,0,0,0,0,"1/27/15","2/2/15",1,"2015-05",0
2015-01-20,25013,"Hampden County","MA",100,0,0,0,0,0,"1/20/15","1/26/15",1,"2015-04",0
2015-01-13,25013,"Hampden County","MA",100,0,0,0,0,0,"1/13/15","1/19/15",1,"2015-03",0
2015-01-06,25013,"Hampden County","MA",100,0,0,0,0,0,"1/6/15","1/12/15",1,"2015-02",0
2014-12-30,25013,"Hampden County","MA",100,0,0,0,0,0,"12/30/14","1/5/15",1,"2014-01",0
2014-12-23,25013,"Hampden County","MA",100,0,0,0,0,0,"12/23/14","12/29/14",1,"2014-52",0
2014-12-16,25013,"Hampden County","MA",100,0,0,0,0,0,"12/16/14","12/22/14",1,"2014-51",0
2014-12-09,25013,"Hampden County","MA",100,0,0,0,0,0,"12/9/14","12/15/14",1,"2014-50",0
2014-12-02,25013,"Hampden County","MA",89.27,10.73,0,0,0,0,"12/2/14","12/8/14",1,"2014-49",10.73
2014-11-25,25013,"Hampden County","MA",89.48,10.52,0,0,0,0,"11/25/14","12/1/14",1,"2014-48",10.52
2014-11-18,25013,"Hampden County","MA",89.48,10.52,0,0,0,0,"11/18/14","11/24/14",1,"2014-47",10.52
2014-11-11,25013,"Hampden County","MA",89.48,10.52,0,0,0,0,"11/11/14","11/17/14",1,"2014-46",10.52
2014-11-04,25013,"Hampden County","MA",89.48,10.52,0,0,0,0,"11/4/14","11/10/14",1,"2014-45",10.52
2014-10-28,25013,"Hampden County","MA",89.48,10.52,0,0,0,0,"10/28/14","11/3/14",1,"2014-44",10.52
2014-10-21,25013,"Hampden County","MA",0,100,0,0,0,0,"10/21/14","10/27/14",1,"2014-43",100
2014-10-14,25013,"Hampden County","MA",0,100,0,0,0,0,"10/14/14","10/20/14",1,"2014-42",100
2014-10-07,25013,"Hampden County","MA",79.28,20.72,0,0,0,0,"10/7/14","10/13/14",1,"2014-41",20.72
2014-09-30,25013,"Hampden County","MA",79.28,20.72,0,0,0,0,"9/30/14","10/6/14",1,"2014-40",20.72
2014-09-23,25013,"Hampden County","MA",79.28,20.72,0.11,0,0,0,"9/23/14","9/29/14",1,"2014-39",20.83
2014-09-16,25013,"Hampden County","MA",89.08,10.92,0,0,0,0,"9/16/14","9/22/14",1,"2014-38",10.92
2014-09-09,25013,"Hampden County","MA",89.08,10.92,0,0,0,0,"9/9/14","9/15/14",1,"2014-37",10.92
2014-09-02,25013,"Hampden County","MA",89.08,10.92,0,0,0,0,"9/2/14","9/8/14",1,"2014-36",10.92
2014-08-26,25013,"Hampden County","MA",89.08,10.92,0,0,0,0,"8/26/14","9/1/14",1,"2014-35",10.92
2014-08-19,25013,"Hampden County","MA",89.08,10.92,0,0,0,0,"8/19/14","8/25/14",1,"2014-34",10.92
2014-08-12,25013,"Hampden County","MA",87.96,12.04,0,0,0,0,"8/12/14","8/18/14",1,"2014-33",12.04
2014-08-05,25013,"Hampden County","MA",87.96,12.04,0,0,0,0,"8/5/14","8/11/14",1,"2014-32",12.04
2014-07-29,25013,"Hampden County","MA",98.81,1.19,0,0,0,0,"7/29/14","8/4/14",1,"2014-31",1.19
2014-07-22,25013,"Hampden County","MA",98.81,1.19,0,0,0,0,"7/22/14","7/28/14",1,"2014-30",1.19
2014-07-15,25013,"Hampden County","MA",98.81,1.19,0,0,0,0,"7/15/14","7/21/14",1,"2014-29",1.19
2014-07-08,25013,"Hampden County","MA",100,0,0,0,0,0,"7/8/14","7/14/14",1,"2014-28",0
2014-07-01,25013,"Hampden County","MA",100,0,0,0,0,0,"7/1/14","7/7/14",1,"2014-27",0
2014-06-24,25013,"Hampden County","MA",100,0,0,0,0,0,"6/24/14","6/30/14",1,"2014-26",0
2014-06-17,25013,"Hampden County","MA",100,0,0,0,0,0,"6/17/14","6/23/14",1,"2014-25",0
2014-06-10,25013,"Hampden County","MA",100,0,0,0,0,0,"6/10/14","6/16/14",1,"2014-24",0
2014-06-03,25013,"Hampden County","MA",100,0,0,0,0,0,"6/3/14","6/9/14",1,"2014-23",0
2014-05-27,25013,"Hampden County","MA",100,0,0,0,0,0,"5/27/14","6/2/14",1,"2014-22",0
2014-05-20,25013,"Hampden County","MA",100,0,0,0,0,0,"5/20/14","5/26/14",1,"2014-21",0
2014-05-13,25013,"Hampden County","MA",100,0,0,0,0,0,"5/13/14","5/19/14",1,"2014-20",0
2014-05-06,25013,"Hampden County","MA",100,0,0,0,0,0,"5/6/14","5/12/14",1,"2014-19",0
2014-04-29,25013,"Hampden County","MA",100,0,0,0,0,0,"4/29/14","5/5/14",1,"2014-18",0
2014-04-22,25013,"Hampden County","MA",100,0,0,0,0,0,"4/22/14","4/28/14",1,"2014-17",0
2014-04-15,25013,"Hampden County","MA",100,0,0,0,0,0,"4/15/14","4/21/14",1,"2014-16",0
2014-04-08,25013,"Hampden County","MA",100,0,0,0,0,0,"4/8/14","4/14/14",1,"2014-15",0
2014-04-01,25013,"Hampden County","MA",100,0,0,0,0,0,"4/1/14","4/7/14",1,"2014-14",0
2014-03-25,25013,"Hampden County","MA",100,0,0,0,0,0,"3/25/14","3/31/14",1,"2014-13",0
2014-03-18,25013,"Hampden County","MA",100,0,0,0,0,0,"3/18/14","3/24/14",1,"2014-12",0
2014-03-11,25013,"Hampden County","MA",100,0,0,0,0,0,"3/11/14","3/17/14",1,"2014-11",0
2014-03-04,25013,"Hampden County","MA",100,0,0,0,0,0,"3/4/14","3/10/14",1,"2014-10",0
2014-02-25,25013,"Hampden County","MA",100,0,0,0,0,0,"2/25/14","3/3/14",1,"2014-09",0
2014-02-18,25013,"Hampden County","MA",100,0,0,0,0,0,"2/18/14","2/24/14",1,"2014-08",0
2014-02-11,25013,"Hampden County","MA",61.04,38.96,0,0,0,0,"2/11/14","2/17/14",1,"2014-07",38.96
2014-02-04,25013,"Hampden County","MA",54.3,45.7,0,0,0,0,"2/4/14","2/10/14",1,"2014-06",45.7
2014-01-28,25013,"Hampden County","MA",54.3,45.7,0,0,0,0,"1/28/14","2/3/14",1,"2014-05",45.7
2014-01-21,25013,"Hampden County","MA",54.3,45.7,0,0,0,0,"1/21/14","1/27/14",1,"2014-04",45.7
2014-01-14,25013,"Hampden County","MA",0,100,0,0,0,0,"1/14/14","1/20/14",1,"2014-03",100
2014-01-07,25013,"Hampden County","MA",0,100,0,0,0,0,"1/7/14","1/13/14",1,"2014-02",100
2013-12-31,25013,"Hampden County","MA",0,100,0,0,0,0,"12/31/13","1/6/14",1,"2013-01",100
2013-12-24,25013,"Hampden County","MA",0,100,0,0,0,0,"12/24/13","12/30/13",1,"2013-52",100
2013-12-17,25013,"Hampden County","MA",0,100,0,0,0,0,"12/17/13","12/23/13",1,"2013-51",100
2013-12-10,25013,"Hampden County","MA",0,100,0,0,0,0,"12/10/13","12/16/13",1,"2013-50",100
2013-12-03,25013,"Hampden County","MA",0,100,0,0,0,0,"12/3/13","12/9/13",1,"2013-49",100
2013-11-26,25013,"Hampden County","MA",0,100,0,0,0,0,"11/26/13","12/2/13",1,"2013-48",100
2013-11-19,25013,"Hampden County","MA",0,100,0,0,0,0,"11/19/13","11/25/13",1,"2013-47",100
2013-11-12,25013,"Hampden County","MA",0,100,0,0,0,0,"11/12/13","11/18/13",1,"2013-46",100
2013-11-05,25013,"Hampden County","MA",67.29,32.71,0,0,0,0,"11/5/13","11/11/13",1,"2013-45",32.71
2013-10-29,25013,"Hampden County","MA",66.27,33.73,0,0,0,0,"10/29/13","11/4/13",1,"2013-44",33.73
2013-10-22,25013,"Hampden County","MA",100,0,0,0,0,0,"10/22/13","10/28/13",1,"2013-43",0
2013-10-15,25013,"Hampden County","MA",100,0,0,0,0,0,"10/15/13","10/21/13",1,"2013-42",0
2013-10-08,25013,"Hampden County","MA",100,0,0,0,0,0,"10/8/13","10/14/13",1,"2013-41",0
2013-10-01,25013,"Hampden County","MA",100,0,0,0,0,0,"10/1/13","10/7/13",1,"2013-40",0
2013-09-24,25013,"Hampden County","MA",100,0,0,0,0,0,"9/24/13","9/30/13",1,"2013-39",0
2013-09-17,25013,"Hampden County","MA",100,0,0,0,0,0,"9/17/13","9/23/13",1,"2013-38",0
2013-09-10,25013,"Hampden County","MA",100,0,0,0,0,0,"9/10/13","9/16/13",1,"2013-37",0
2013-09-03,25013,"Hampden County","MA",100,0,0,0,0,0,"9/3/13","9/9/13",1,"2013-36",0
2013-08-27,25013,"Hampden County","MA",100,0,0,0,0,0,"8/27/13","9/2/13",1,"2013-35",0
2013-08-20,25013,"Hampden County","MA",100,0,0,0,0,0,"8/20/13","8/26/13",1,"2013-34",0
2013-08-13,25013,"Hampden County","MA",100,0,0,0,0,0,"8/13/13","8/19/13",1,"2013-33",0
2013-08-06,25013,"Hampden County","MA",100,0,0,0,0,0,"8/6/13","8/12/13",1,"2013-32",0
2013-07-30,25013,"Hampden County","MA",100,0,0,0,0,0,"7/30/13","8/5/13",1,"2013-31",0
2013-07-23,25013,"Hampden County","MA",100,0,0,0,0,0,"7/23/13","7/29/13",1,"2013-30",0
2013-07-16,25013,"Hampden County","MA",100,0,0,0,0,0,"7/16/13","7/22/13",1,"2013-29",0
2013-07-09,25013,"Hampden County","MA",100,0,0,0,0,0,"7/9/13","7/15/13",1,"2013-28",0
2013-07-02,25013,"Hampden County","MA",100,0,0,0,0,0,"7/2/13","7/8/13",1,"2013-27",0
2013-06-25,25013,"Hampden County","MA",100,0,0,0,0,0,"6/25/13","7/1/13",1,"2013-26",0
2013-06-18,25013,"Hampden County","MA",100,0,0,0,0,0,"6/18/13","6/24/13",1,"2013-25",0
2013-06-11,25013,"Hampden County","MA",100,0,0,0,0,0,"6/11/13","6/17/13",1,"2013-24",0
2013-06-04,25013,"Hampden County","MA",80.98,19.02,0,0,0,0,"6/4/13","6/10/13",1,"2013-23",19.02
2013-05-28,25013,"Hampden County","MA",0,100,0,0,0,0,"5/28/13","6/3/13",1,"2013-22",100
2013-05-21,25013,"Hampden County","MA",0,100,100,0,0,0,"5/21/13","5/27/13",1,"2013-21",200
2013-05-14,25013,"Hampden County","MA",0,100,100,0,0,0,"5/14/13","5/20/13",1,"2013-20",200
2013-05-07,25013,"Hampden County","MA",0,100,100,0,0,0,"5/7/13","5/13/13",1,"2013-19",200
2013-04-30,25013,"Hampden County","MA",0,100,0,0,0,0,"4/30/13","5/6/13",1,"2013-18",100
2013-04-23,25013,"Hampden County","MA",100,0,0,0,0,0,"4/23/13","4/29/13",1,"2013-17",0
2013-04-16,25013,"Hampden County","MA",100,0,0,0,0,0,"4/16/13","4/22/13",1,"2013-16",0
2013-04-09,25013,"Hampden County","MA",100,0,0,0,0,0,"4/9/13","4/15/13",1,"2013-15",0
2013-04-02,25013,"Hampden County","MA",100,0,0,0,0,0,"4/2/13","4/8/13",1,"2013-14",0
2013-03-26,25013,"Hampden County","MA",100,0,0,0,0,0,"3/26/13","4/1/13",1,"2013-13",0
2013-03-19,25013,"Hampden County","MA",100,0,0,0,0,0,"3/19/13","3/25/13",1,"2013-12",0
2013-03-12,25013,"Hampden County","MA",100,0,0,0,0,0,"3/12/13","3/18/13",1,"2013-11",0
2013-03-05,25013,"Hampden County","MA",100,0,0,0,0,0,"3/5/13","3/11/13",1,"2013-10",0
2013-02-26,25013,"Hampden County","MA",100,0,0,0,0,0,"2/26/13","3/4/13",1,"2013-09",0
2013-02-19,25013,"Hampden County","MA",100,0,0,0,0,0,"2/19/13","2/25/13",1,"2013-08",0
2013-02-12,25013,"Hampden County","MA",100,0,0,0,0,0,"2/12/13","2/18/13",1,"2013-07",0
2013-02-05,25013,"Hampden County","MA",100,0,0,0,0,0,"2/5/13","2/11/13",1,"2013-06",0
2013-01-29,25013,"Hampden County","MA",100,0,0,0,0,0,"1/29/13","2/4/13",1,"2013-05",0
2013-01-22,25013,"Hampden County","MA",100,0,0,0,0,0,"1/22/13","1/28/13",1,"2013-04",0
2013-01-15,25013,"Hampden County","MA",100,0,0,0,0,0,"1/15/13","1/21/13",1,"2013-03",0
2013-01-08,25013,"Hampden County","MA",100,0,0,0,0,0,"1/8/13","1/14/13",1,"2013-02",0
2013-01-01,25013,"Hampden County","MA",100,0,0,0,0,0,"1/1/13","1/7/13",1,"2013-01",0
2012-12-25,25013,"Hampden County","MA",100,0,0,0,0,0,"12/25/12","12/31/12",1,"2012-52",0
2012-12-18,25013,"Hampden County","MA",100,0,0,0,0,0,"12/18/12","12/24/12",1,"2012-51",0
2012-12-11,25013,"Hampden County","MA",100,0,0,0,0,0,"12/11/12","12/17/12",1,"2012-50",0
2012-12-04,25013,"Hampden County","MA",100,0,0,0,0,0,"12/4/12","12/10/12",1,"2012-49",0
2012-11-27,25013,"Hampden County","MA",100,0,0,0,0,0,"11/27/12","12/3/12",1,"2012-48",0
2012-11-20,25013,"Hampden County","MA",100,0,0,0,0,0,"11/20/12","11/26/12",1,"2012-47",0
2012-11-13,25013,"Hampden County","MA",100,0,0,0,0,0,"11/13/12","11/19/12",1,"2012-46",0
2012-11-06,25013,"Hampden County","MA",100,0,0,0,0,0,"11/6/12","11/12/12",1,"2012-45",0
2012-10-30,25013,"Hampden County","MA",100,0,0,0,0,0,"10/30/12","11/5/12",1,"2012-44",0
2012-10-23,25013,"Hampden County","MA",100,0,0,0,0,0,"10/23/12","10/29/12",1,"2012-43",0
2012-10-16,25013,"Hampden County","MA",100,0,0,0,0,0,"10/16/12","10/22/12",1,"2012-42",0
2012-10-09,25013,"Hampden County","MA",100,0,0,0,0,0,"10/9/12","10/15/12",1,"2012-41",0
2012-10-02,25013,"Hampden County","MA",100,0,0,0,0,0,"10/2/12","10/8/12",1,"2012-40",0
2012-09-25,25013,"Hampden County","MA",100,0,0,0,0,0,"9/25/12","10/1/12",1,"2012-39",0
2012-09-18,25013,"Hampden County","MA",0,100,0,0,0,0,"9/18/12","9/24/12",1,"2012-38",100
2012-09-11,25013,"Hampden County","MA",0,100,0,0,0,0,"9/11/12","9/17/12",1,"2012-37",100
2012-09-04,25013,"Hampden County","MA",0,100,0,0,0,0,"9/4/12","9/10/12",1,"2012-36",100
2012-08-28,25013,"Hampden County","MA",0,100,57,0,0,0,"8/28/12","9/3/12",1,"2012-35",157
2012-08-21,25013,"Hampden County","MA",0,100,57,0,0,0,"8/21/12","8/27/12",1,"2012-34",157
2012-08-14,25013,"Hampden County","MA",0,100,100,0,0,0,"8/14/12","8/20/12",1,"2012-33",200
2012-08-07,25013,"Hampden County","MA",0,100,100,0,0,0,"8/7/12","8/13/12",1,"2012-32",200
2012-07-31,25013,"Hampden County","MA",0,100,100,0,0,0,"7/31/12","8/6/12",1,"2012-31",200
2012-07-24,25013,"Hampden County","MA",0,100,100,0,0,0,"7/24/12","7/30/12",1,"2012-30",200
2012-07-17,25013,"Hampden County","MA",0,100,69.46,0,0,0,"7/17/12","7/23/12",1,"2012-29",169.46
2012-07-10,25013,"Hampden County","MA",0,100,0,0,0,0,"7/10/12","7/16/12",1,"2012-28",100
2012-07-03,25013,"Hampden County","MA",72.25,27.75,0,0,0,0,"7/3/12","7/9/12",1,"2012-27",27.75
2012-06-26,25013,"Hampden County","MA",72.25,27.75,0,0,0,0,"6/26/12","7/2/12",1,"2012-26",27.75
2012-06-19,25013,"Hampden County","MA",72.25,27.75,0,0,0,0,"6/19/12","6/25/12",1,"2012-25",27.75
2012-06-12,25013,"Hampden County","MA",72.25,27.75,0,0,0,0,"6/12/12","6/18/12",1,"2012-24",27.75
2012-06-05,25013,"Hampden County","MA",72.25,27.75,0,0,0,0,"6/5/12","6/11/12",1,"2012-23",27.75
2012-05-29,25013,"Hampden County","MA",0,100,26.71,0,0,0,"5/29/12","6/4/12",1,"2012-22",126.71
2012-05-22,25013,"Hampden County","MA",0,100,26.71,0,0,0,"5/22/12","5/28/12",1,"2012-21",126.71
2012-05-15,25013,"Hampden County","MA",0,100,26.71,0,0,0,"5/15/12","5/21/12",1,"2012-20",126.71
2012-05-08,25013,"Hampden County","MA",0,100,73.97,0,0,0,"5/8/12","5/14/12",1,"2012-19",173.97
2012-05-01,25013,"Hampden County","MA",0,100,73.97,0,0,0,"5/1/12","5/7/12",1,"2012-18",173.97
2012-04-24,25013,"Hampden County","MA",0,100,73.97,0,0,0,"4/24/12","4/30/12",1,"2012-17",173.97
2012-04-17,25013,"Hampden County","MA",0,100,100,13.85,0,0,"4/17/12","4/23/12",1,"2012-16",213.85
2012-04-10,25013,"Hampden County","MA",0,100,100,13.85,0,0,"4/10/12","4/16/12",1,"2012-15",213.85
2012-04-03,25013,"Hampden County","MA",0,100,100,0,0,0,"4/3/12","4/9/12",1,"2012-14",200
2012-03-27,25013,"Hampden County","MA",0,100,0.19,0,0,0,"3/27/12","4/2/12",1,"2012-13",100.19
2012-03-20,25013,"Hampden County","MA",0,100,0,0,0,0,"3/20/12","3/26/12",1,"2012-12",100
2012-03-13,25013,"Hampden County","MA",32.42,67.58,0,0,0,0,"3/13/12","3/19/12",1,"2012-11",67.58
2012-03-06,25013,"Hampden County","MA",100,0,0,0,0,0,"3/6/12","3/12/12",1,"2012-10",0
2012-02-28,25013,"Hampden County","MA",100,0,0,0,0,0,"2/28/12","3/5/12",1,"2012-09",0
2012-02-21,25013,"Hampden County","MA",100,0,0,0,0,0,"2/21/12","2/27/12",1,"2012-08",0
2012-02-14,25013,"Hampden County","MA",100,0,0,0,0,0,"2/14/12","2/20/12",1,"2012-07",0
2012-02-07,25013,"Hampden County","MA",100,0,0,0,0,0,"2/7/12","2/13/12",1,"2012-06",0
2012-01-31,25013,"Hampden County","MA",100,0,0,0,0,0,"1/31/12","2/6/12",1,"2012-05",0
2012-01-24,25013,"Hampden County","MA",100,0,0,0,0,0,"1/24/12","1/30/12",1,"2012-04",0
2012-01-17,25013,"Hampden County","MA",100,0,0,0,0,0,"1/17/12","1/23/12",1,"2012-03",0
2012-01-10,25013,"Hampden County","MA",100,0,0,0,0,0,"1/10/12","1/16/12",1,"2012-02",0
2012-01-03,25013,"Hampden County","MA",100,0,0,0,0,0,"1/3/12","1/9/12",1,"2012-01",0
2011-12-27,25013,"Hampden County","MA",100,0,0,0,0,0,"12/27/11","1/2/12",1,"2011-52",0
2011-12-20,25013,"Hampden County","MA",100,0,0,0,0,0,"12/20/11","12/26/11",1,"2011-51",0
2011-12-13,25013,"Hampden County","MA",100,0,0,0,0,0,"12/13/11","12/19/11",1,"2011-50",0
2011-12-06,25013,"Hampden County","MA",100,0,0,0,0,0,"12/6/11","12/12/11",1,"2011-49",0
2011-11-29,25013,"Hampden County","MA",100,0,0,0,0,0,"11/29/11","12/5/11",1,"2011-48",0
2011-11-22,25013,"Hampden County","MA",100,0,0,0,0,0,"11/22/11","11/28/11",1,"2011-47",0
2011-11-15,25013,"Hampden County","MA",100,0,0,0,0,0,"11/15/11","11/21/11",1,"2011-46",0
2011-11-08,25013,"Hampden County","MA",100,0,0,0,0,0,"11/8/11","11/14/11",1,"2011-45",0
2011-11-01,25013,"Hampden County","MA",100,0,0,0,0,0,"11/1/11","11/7/11",1,"2011-44",0
2011-10-25,25013,"Hampden County","MA",100,0,0,0,0,0,"10/25/11","10/31/11",1,"2011-43",0
2011-10-18,25013,"Hampden County","MA",100,0,0,0,0,0,"10/18/11","10/24/11",1,"2011-42",0
2011-10-11,25013,"Hampden County","MA",100,0,0,0,0,0,"10/11/11","10/17/11",1,"2011-41",0
2011-10-04,25013,"Hampden County","MA",100,0,0,0,0,0,"10/4/11","10/10/11",1,"2011-40",0
2011-09-27,25013,"Hampden County","MA",100,0,0,0,0,0,"9/27/11","10/3/11",1,"2011-39",0
2011-09-20,25013,"Hampden County","MA",100,0,0,0,0,0,"9/20/11","9/26/11",1,"2011-38",0
2011-09-13,25013,"Hampden County","MA",100,0,0,0,0,0,"9/13/11","9/19/11",1,"2011-37",0
2011-09-06,25013,"Hampden County","MA",100,0,0,0,0,0,"9/6/11","9/12/11",1,"2011-36",0
2011-08-30,25013,"Hampden County","MA",100,0,0,0,0,0,"8/30/11","9/5/11",1,"2011-35",0
2011-08-23,25013,"Hampden County","MA",100,0,0,0,0,0,"8/23/11","8/29/11",1,"2011-34",0
2011-08-16,25013,"Hampden County","MA",100,0,0,0,0,0,"8/16/11","8/22/11",1,"2011-33",0
2011-08-09,25013,"Hampden County","MA",100,0,0,0,0,0,"8/9/11","8/15/11",1,"2011-32",0
2011-08-02,25013,"Hampden County","MA",100,0,0,0,0,0,"8/2/11","8/8/11",1,"2011-31",0
2011-07-26,25013,"Hampden County","MA",100,0,0,0,0,0,"7/26/11","8/1/11",1,"2011-30",0
2011-07-19,25013,"Hampden County","MA",100,0,0,0,0,0,"7/19/11","7/25/11",1,"2011-29",0
2011-07-12,25013,"Hampden County","MA",100,0,0,0,0,0,"7/12/11","7/18/11",1,"2011-28",0
2011-07-05,25013,"Hampden County","MA",100,0,0,0,0,0,"7/5/11","7/11/11",1,"2011-27",0
2011-06-28,25013,"Hampden County","MA",100,0,0,0,0,0,"6/28/11","7/4/11",1,"2011-26",0
2011-06-21,25013,"Hampden County","MA",100,0,0,0,0,0,"6/21/11","6/27/11",1,"2011-25",0
2011-06-14,25013,"Hampden County","MA",100,0,0,0,0,0,"6/14/11","6/20/11",1,"2011-24",0
2011-06-07,25013,"Hampden County","MA",100,0,0,0,0,0,"6/7/11","6/13/11",1,"2011-23",0
2011-05-31,25013,"Hampden County","MA",100,0,0,0,0,0,"5/31/11","6/6/11",1,"2011-22",0
2011-05-24,25013,"Hampden County","MA",100,0,0,0,0,0,"5/24/11","5/30/11",1,"2011-21",0
2011-05-17,25013,"Hampden County","MA",100,0,0,0,0,0,"5/17/11","5/23/11",1,"2011-20",0
2011-05-10,25013,"Hampden County","MA",100,0,0,0,0,0,"5/10/11","5/16/11",1,"2011-19",0
2011-05-03,25013,"Hampden County","MA",100,0,0,0,0,0,"5/3/11","5/9/11",1,"2011-18",0
