"week_num","Town","Result","Test_Type_Expanded","Pools_Tested","Total_Tested","Positive_Pools","MIR"
"2018-28","Taunton","Negative",NA,3,150,0,0
"2018-29","Acushnet","Negative",NA,2,62,0,0
"2018-29","Attleboro","Negative",NA,3,65,0,0
"2018-29","Berkley","Negative",NA,1,6,0,0
"2018-29","Dartmouth","Negative",NA,2,51,0,0
"2018-29","Dighton","Negative",NA,3,77,0,0
"2018-29","Easton","Negative",NA,12,496,0,0
"2018-29","Fall River","Negative",NA,3,33,0,0
"2018-29","Freetown","Negative",NA,5,210,0,0
"2018-29","Mansfield","Negative",NA,1,23,0,0
"2018-29","New Bedford","Negative",NA,7,227,0,0
"2018-29","North Attleborough","Negative",NA,2,73,0,0
"2018-29","Norton","Negative",NA,1,5,0,0
"2018-29","Raynham","Negative",NA,7,202,0,0
"2018-29","Rehoboth","Negative",NA,3,67,0,0
"2018-29","Seekonk","Negative",NA,2,84,0,0
"2018-29","Somerset","Negative",NA,1,28,0,0
"2018-29","Swansea","Negative",NA,2,35,0,0
"2018-29","Taunton","Negative",NA,1,50,0,0
"2018-30","Acushnet","Negative",NA,1,50,0,0
"2018-30","Attleboro","Negative",NA,2,32,0,0
"2018-30","Dartmouth","Negative",NA,1,23,0,0
"2018-30","Dighton","Negative",NA,1,44,0,0
"2018-30","Easton","Negative",NA,12,546,0,0
"2018-30","Fall River","Negative",NA,2,16,0,0
"2018-30","Freetown","Negative",NA,4,132,0,0
"2018-30","Mansfield","Negative",NA,2,15,0,0
"2018-30","Mansfield","Positive","WNV",1,39,1,25.6410256410256
"2018-30","New Bedford","Negative",NA,5,192,0,0
"2018-30","North Attleborough","Negative",NA,1,38,0,0
"2018-30","Norton","Negative",NA,1,17,0,0
"2018-30","Raynham","Negative",NA,11,350,0,0
"2018-30","Rehoboth","Negative",NA,2,63,0,0
"2018-30","Swansea","Negative",NA,2,17,0,0
"2018-30","Taunton","Negative",NA,1,50,0,0
"2018-30","Westport","Negative",NA,4,110,0,0
"2018-31","Acushnet","Negative",NA,1,36,0,0
"2018-31","Attleboro","Negative",NA,1,45,0,0
"2018-31","Berkley","Negative",NA,1,5,0,0
"2018-31","Dartmouth","Negative",NA,1,14,0,0
"2018-31","Dighton","Negative",NA,1,13,0,0
"2018-31","Easton","Negative",NA,11,470,0,0
"2018-31","Fairhaven","Negative",NA,1,7,0,0
"2018-31","Fall River","Negative",NA,1,5,0,0
"2018-31","Freetown","Negative",NA,3,101,0,0
"2018-31","Mansfield","Negative",NA,4,31,0,0
"2018-31","Mansfield","Positive","WNV",1,6,1,166.666666666667
"2018-31","New Bedford","Negative",NA,5,91,0,0
"2018-31","North Attleborough","Negative",NA,1,36,0,0
"2018-31","Raynham","Negative",NA,7,255,0,0
"2018-31","Rehoboth","Negative",NA,4,172,0,0
"2018-31","Swansea","Negative",NA,1,14,0,0
"2018-31","Westport","Negative",NA,3,17,0,0
"2018-32","Acushnet","Negative",NA,2,17,0,0
"2018-32","Attleboro","Negative",NA,2,39,0,0
"2018-32","Berkley","Negative",NA,1,18,0,0
"2018-32","Dartmouth","Positive","WNV",1,27,1,37.037037037037
"2018-32","Dighton","Negative",NA,1,18,0,0
"2018-32","Easton","Negative",NA,14,641,0,0
"2018-32","Fairhaven","Negative",NA,1,11,0,0
"2018-32","Fall River","Negative",NA,1,50,0,0
"2018-32","Fall River","Positive","WNV",2,71,2,28.169014084507
"2018-32","Freetown","Negative",NA,3,34,0,0
"2018-32","Mansfield","Negative",NA,4,35,0,0
"2018-32","New Bedford","Negative",NA,9,253,0,0
"2018-32","New Bedford","Positive","WNV",4,190,4,21.0526315789474
"2018-32","North Attleborough","Negative",NA,2,59,0,0
"2018-32","Norton","Negative",NA,1,11,0,0
"2018-32","Raynham","Negative",NA,7,157,0,0
"2018-32","Rehoboth","Negative",NA,4,154,0,0
"2018-32","Seekonk","Positive","WNV",2,61,2,32.7868852459016
"2018-32","Swansea","Negative",NA,2,19,0,0
"2018-32","Taunton","Negative",NA,1,50,0,0
"2018-32","Westport","Negative",NA,4,64,0,0
"2018-33","Acushnet","Negative",NA,2,59,0,0
"2018-33","Attleboro","Negative",NA,1,13,0,0
"2018-33","Attleboro","Positive","WNV",1,15,1,66.6666666666667
"2018-33","Berkley","Negative",NA,1,6,0,0
"2018-33","Dartmouth","Positive","WNV",1,22,1,45.4545454545455
"2018-33","Dighton","Positive","WNV",1,30,1,33.3333333333333
"2018-33","Easton","Negative",NA,12,486,0,0
"2018-33","Easton","Positive","WNV",1,50,1,20
"2018-33","Fairhaven","Positive","WNV",1,18,1,55.5555555555556
"2018-33","Fall River","Positive","WNV",2,63,2,31.7460317460317
"2018-33","Freetown","Negative",NA,1,8,0,0
"2018-33","Freetown","Positive","WNV",3,150,3,20
"2018-33","Mansfield","Negative",NA,2,22,0,0
"2018-33","New Bedford","Negative",NA,4,150,0,0
"2018-33","New Bedford","Positive","WNV",1,30,1,33.3333333333333
"2018-33","North Attleborough","Negative",NA,1,40,0,0
"2018-33","Norton","Negative",NA,1,7,0,0
"2018-33","Raynham","Negative",NA,6,214,0,0
"2018-33","Rehoboth","Negative",NA,5,106,0,0
"2018-33","Seekonk","Negative",NA,4,72,0,0
"2018-33","Somerset","Negative",NA,1,16,0,0
"2018-33","Swansea","Negative",NA,2,31,0,0
"2018-33","Taunton","Negative",NA,2,24,0,0
"2018-33","Westport","Negative",NA,2,89,0,0
"2018-34","Acushnet","Negative",NA,2,31,0,0
"2018-34","Attleboro","Negative",NA,2,12,0,0
"2018-34","Berkley","Negative",NA,1,8,0,0
"2018-34","Dartmouth","Negative",NA,1,17,0,0
"2018-34","Dartmouth","Positive","WNV",1,8,1,125
"2018-34","Dighton","Negative",NA,2,24,0,0
"2018-34","Easton","Negative",NA,14,469,0,0
"2018-34","Fall River","Positive","WNV",1,9,1,111.111111111111
"2018-34","Freetown","Negative",NA,5,216,0,0
"2018-34","Mansfield","Negative",NA,2,13,0,0
"2018-34","New Bedford","Negative",NA,6,107,0,0
"2018-34","North Attleborough","Positive","WNV",1,41,1,24.390243902439
"2018-34","Raynham","Negative",NA,4,125,0,0
"2018-34","Raynham","Positive","WNV",2,48,2,41.6666666666667
"2018-34","Rehoboth","Positive","WNV",2,34,2,58.8235294117647
"2018-34","Somerset","Negative",NA,1,5,0,0
"2018-34","Swansea","Negative",NA,2,17,0,0
"2018-34","Westport","Negative",NA,3,87,0,0
"2018-34","Westport",NA,NA,1,6,0,0
"2018-35","Acushnet","Negative",NA,2,40,0,0
"2018-35","Attleboro","Negative",NA,2,21,0,0
"2018-35","Berkley","Negative",NA,1,6,0,0
"2018-35","Dartmouth","Negative",NA,1,11,0,0
"2018-35","Dighton","Negative",NA,1,7,0,0
"2018-35","Easton","Negative",NA,1,13,0,0
"2018-35","Easton",NA,NA,6,270,0,0
"2018-35","Fairhaven","Negative",NA,1,5,0,0
"2018-35","Fall River","Positive","WNV",3,93,3,32.258064516129
"2018-35","Freetown","Negative",NA,7,271,0,0
"2018-35","Mansfield","Negative",NA,1,6,0,0
"2018-35","Mansfield","Positive","WNV",1,6,1,166.666666666667
"2018-35","New Bedford","Negative",NA,6,120,0,0
"2018-35","New Bedford","Positive","WNV",1,8,1,125
"2018-35","North Attleborough","Positive","WNV",1,46,1,21.7391304347826
"2018-35","Norton","Negative",NA,2,100,0,0
"2018-35","Norton","Positive","WNV",1,50,1,20
"2018-35","Raynham","Negative",NA,3,69,0,0
"2018-35","Raynham",NA,NA,2,95,0,0
"2018-35","Rehoboth",NA,NA,2,66,0,0
"2018-35","Seekonk","Positive","WNV",1,18,1,55.5555555555556
"2018-35","Swansea","Positive","WNV",3,120,3,25
"2018-35","Taunton","Negative",NA,2,19,0,0
"2018-35","Westport",NA,NA,3,79,0,0
"2018-36","Attleboro","Negative",NA,1,5,0,0
"2018-36","Dighton","Positive","WNV",1,13,1,76.9230769230769
"2018-36","Easton","Negative",NA,13,581,0,0
"2018-36","Easton","Positive","WNV",2,100,2,20
"2018-36","Fall River","Negative",NA,1,11,0,0
"2018-36","Fall River","Positive","WNV",1,15,1,66.6666666666667
"2018-36","Freetown","Negative",NA,8,277,0,0
"2018-36","Freetown","Positive","WNV",1,50,1,20
"2018-36","Mansfield","Negative",NA,1,48,0,0
"2018-36","New Bedford","Negative",NA,5,98,0,0
"2018-36","New Bedford","Positive","WNV",3,140,3,21.4285714285714
"2018-36","Norton","Negative",NA,1,50,0,0
"2018-36","Raynham","Negative",NA,10,292,0,0
"2018-36","Rehoboth","Negative",NA,5,110,0,0
"2018-36","Seekonk","Negative",NA,2,25,0,0
"2018-36","Taunton","Negative",NA,3,35,0,0
"2018-36","Westport","Negative",NA,4,120,0,0
"2018-37","Acushnet","Negative",NA,2,15,0,0
"2018-37","Attleboro","Negative",NA,1,5,0,0
"2018-37","Berkley","Negative",NA,2,37,0,0
"2018-37","Dartmouth","Negative",NA,2,22,0,0
"2018-37","Dighton","Positive","WNV",1,6,1,166.666666666667
"2018-37","Easton","Negative",NA,13,553,0,0
"2018-37","Easton","Positive","WNV",3,150,3,20
"2018-37","Fall River","Negative",NA,1,20,0,0
"2018-37","Fall River","Positive","WNV",1,9,1,111.111111111111
"2018-37","Freetown","Negative",NA,5,204,0,0
"2018-37","Freetown","Positive","WNV",1,50,1,20
"2018-37","Mansfield","Negative",NA,2,11,0,0
"2018-37","New Bedford","Negative",NA,4,88,0,0
"2018-37","New Bedford","Positive","WNV",1,50,1,20
"2018-37","North Attleborough","Positive","WNV",1,30,1,33.3333333333333
"2018-37","Raynham","Negative",NA,5,171,0,0
"2018-37","Raynham","Positive","WNV",1,30,1,33.3333333333333
"2018-37","Rehoboth","Negative",NA,2,25,0,0
"2018-37","Seekonk","Negative",NA,1,7,0,0
"2018-37","Somerset","Negative",NA,1,9,0,0
"2018-37","Swansea","Negative",NA,1,21,0,0
"2018-37","Taunton","Negative",NA,3,129,0,0
"2018-37","Westport","Negative",NA,2,18,0,0
"2018-38","Acushnet","Negative",NA,2,53,0,0
"2018-38","Berkley","Negative",NA,1,10,0,0
"2018-38","Dartmouth","Negative",NA,1,11,0,0
"2018-38","Easton","Negative",NA,10,417,0,0
"2018-38","Easton","Positive","WNV",2,100,2,20
"2018-38","Freetown","Negative",NA,9,373,0,0
"2018-38","Mansfield","Negative",NA,1,5,0,0
"2018-38","New Bedford","Negative",NA,8,278,0,0
"2018-38","North Attleborough","Negative",NA,1,7,0,0
"2018-38","Norton","Negative",NA,1,13,0,0
"2018-38","Raynham","Negative",NA,5,130,0,0
"2018-38","Taunton","Negative",NA,3,111,0,0
"2018-38","Taunton","Positive","WNV",1,50,1,20
"2018-38","Westport","Negative",NA,2,100,0,0
"2018-39","Dartmouth","Negative",NA,1,5,0,0
"2018-39","Easton","Negative",NA,2,74,0,0
"2018-39","Freetown","Negative",NA,1,27,0,0
"2018-39","New Bedford","Negative",NA,2,24,0,0
"2018-39","Raynham","Negative",NA,5,78,0,0
"2018-39","Rehoboth","Positive","WNV",1,10,1,100
"2018-40","Easton","Negative",NA,4,111,0,0
"2018-40","Fall River","Negative",NA,1,6,0,0
"2018-40","Freetown","Negative",NA,2,20,0,0
"2018-40","New Bedford","Negative",NA,2,31,0,0
"2018-40","Raynham","Negative",NA,3,70,0,0
"2018-40","Raynham","Positive","WNV",1,37,1,27.027027027027
"2018-40","Rehoboth","Negative",NA,2,20,0,0
"2018-40","Taunton","Negative",NA,2,68,0,0
"2018-40","Westport","Negative",NA,1,21,0,0
"2019-23","Attleboro","Negative",NA,2,34,0,0
"2019-23","Berkley","Negative",NA,1,15,0,0
"2019-23","Dartmouth","Negative",NA,1,15,0,0
"2019-23","Dighton","Negative",NA,3,68,0,0
"2019-23","Easton","Negative",NA,1,17,0,0
"2019-23","Fall River","Negative",NA,2,15,0,0
"2019-23","Freetown","Negative",NA,3,39,0,0
"2019-23","Mansfield","Negative",NA,4,179,0,0
"2019-23","North Attleborough","Negative",NA,1,49,0,0
"2019-23","Raynham","Negative",NA,2,53,0,0
"2019-23","Seekonk","Negative",NA,1,39,0,0
"2019-23","Somerset","Negative",NA,1,7,0,0
"2019-23","Swansea","Negative",NA,2,22,0,0
"2019-23","Taunton","Negative",NA,1,19,0,0
"2019-24","Acushnet","Negative",NA,1,7,0,0
"2019-24","Berkley","Negative",NA,1,29,0,0
"2019-24","Dighton","Negative",NA,1,5,0,0
"2019-24","Easton","Negative",NA,8,358,0,0
"2019-24","Fairhaven","Negative",NA,1,26,0,0
"2019-24","Fall River","Negative",NA,1,16,0,0
"2019-24","Freetown","Negative",NA,2,76,0,0
"2019-24","Mansfield","Negative",NA,1,42,0,0
"2019-24","New Bedford","Negative",NA,7,306,0,0
"2019-24","Norton","Negative",NA,1,19,0,0
"2019-24","Raynham","Negative",NA,8,355,0,0
"2019-24","Rehoboth","Negative",NA,6,300,0,0
"2019-24","Seekonk","Negative",NA,1,10,0,0
"2019-24","Somerset","Negative",NA,2,13,0,0
"2019-24","Swansea","Negative",NA,2,36,0,0
"2019-24","Westport","Negative",NA,2,35,0,0
"2019-25","Acushnet","Negative",NA,1,23,0,0
"2019-25","Dartmouth","Negative",NA,1,8,0,0
"2019-25","Dighton","Negative",NA,1,5,0,0
"2019-25","Easton","Negative",NA,10,489,0,0
"2019-25","Fairhaven","Negative",NA,1,13,0,0
"2019-25","Fall River","Negative",NA,2,12,0,0
"2019-25","Freetown","Negative",NA,4,167,0,0
"2019-25","Mansfield","Negative",NA,3,114,0,0
"2019-25","New Bedford","Negative",NA,7,311,0,0
"2019-25","Norton","Negative",NA,2,80,0,0
"2019-25","Raynham","Negative",NA,11,394,0,0
"2019-25","Rehoboth","Negative",NA,6,300,0,0
"2019-25","Seekonk","Negative",NA,2,19,0,0
"2019-25","Somerset","Negative",NA,2,25,0,0
"2019-25","Swansea","Negative",NA,1,10,0,0
"2019-25","Taunton","Negative",NA,2,100,0,0
"2019-25","Westport","Negative",NA,7,309,0,0
"2019-26","Acushnet","Negative",NA,1,7,0,0
"2019-26","Attleboro","Negative",NA,1,7,0,0
"2019-26","Berkley","Negative",NA,1,20,0,0
"2019-26","Dartmouth","Negative",NA,1,6,0,0
"2019-26","Dighton","Negative",NA,2,21,0,0
"2019-26","Easton","Negative",NA,3,150,0,0
"2019-26","Fairhaven","Negative",NA,1,5,0,0
"2019-26","Fall River","Negative",NA,2,19,0,0
"2019-26","Freetown","Negative",NA,1,50,0,0
"2019-26","Mansfield","Negative",NA,2,100,0,0
"2019-26","New Bedford","Negative",NA,2,42,0,0
"2019-26","North Attleborough","Negative",NA,1,15,0,0
"2019-26","Norton","Negative",NA,1,31,0,0
"2019-26","Raynham","Negative",NA,2,86,0,0
"2019-26","Seekonk","Negative",NA,1,27,0,0
"2019-26","Somerset","Negative",NA,1,22,0,0
"2019-26","Swansea","Negative",NA,2,30,0,0
"2019-26","Taunton","Negative",NA,1,9,0,0
"2019-27","Acushnet","Negative",NA,1,43,0,0
"2019-27","Dartmouth","Negative",NA,2,64,0,0
"2019-27","Dighton","Negative",NA,1,19,0,0
"2019-27","Easton","Negative",NA,7,309,0,0
"2019-27","Fairhaven","Negative",NA,1,5,0,0
"2019-27","Freetown","Negative",NA,1,35,0,0
"2019-27","New Bedford","Negative",NA,10,336,0,0
"2019-27","Norton","Negative",NA,1,9,0,0
"2019-27","Raynham","Negative",NA,7,299,0,0
"2019-27","Rehoboth","Negative",NA,4,155,0,0
"2019-27","Seekonk","Negative",NA,1,15,0,0
"2019-27","Taunton","Negative",NA,2,64,0,0
"2019-27","Westport","Negative",NA,3,110,0,0
"2019-28","Acushnet","Negative",NA,2,63,0,0
"2019-28","Berkley","Negative",NA,1,20,0,0
"2019-28","Dartmouth","Negative",NA,3,150,0,0
"2019-28","Dighton","Negative",NA,1,16,0,0
"2019-28","Easton","Negative",NA,10,445,0,0
"2019-28","Fairhaven","Negative",NA,1,6,0,0
"2019-28","Fall River","Negative",NA,1,6,0,0
"2019-28","Freetown","Negative",NA,4,188,0,0
"2019-28","Mansfield","Negative",NA,2,57,0,0
"2019-28","New Bedford","Negative",NA,6,168,0,0
"2019-28","North Attleborough","Negative",NA,1,5,0,0
"2019-28","Norton","Negative",NA,1,10,0,0
"2019-28","Raynham","Negative",NA,9,362,0,0
"2019-28","Rehoboth","Negative",NA,3,150,0,0
"2019-28","Seekonk","Negative",NA,1,8,0,0
"2019-28","Somerset","Negative",NA,1,50,0,0
"2019-28","Swansea","Negative",NA,1,20,0,0
"2019-28","Taunton","Negative",NA,2,73,0,0
"2019-28","Westport","Negative",NA,3,129,0,0
"2019-29","Acushnet","Negative",NA,3,114,0,0
"2019-29","Berkley","Negative",NA,1,21,0,0
"2019-29","Dartmouth","Negative",NA,1,34,0,0
"2019-29","Dighton","Negative",NA,5,171,0,0
"2019-29","Easton","Negative",NA,13,612,0,0
"2019-29","Easton","Positive","EEE",1,50,1,20
"2019-29","Fairhaven","Negative",NA,1,6,0,0
"2019-29","Fairhaven","Positive","EEE",1,6,1,166.666666666667
"2019-29","Fall River","Negative",NA,2,21,0,0
"2019-29","Freetown","Negative",NA,2,100,0,0
"2019-29","Freetown","Positive","EEE",1,26,1,38.4615384615385
"2019-29","Mansfield","Negative",NA,1,6,0,0
"2019-29","New Bedford","Negative",NA,11,471,0,0
"2019-29","New Bedford","Positive","EEE",1,50,1,20
"2019-29","North Attleborough","Negative",NA,1,36,0,0
"2019-29","Norton","Negative",NA,1,5,0,0
"2019-29","Raynham","Negative",NA,9,394,0,0
"2019-29","Rehoboth","Negative",NA,10,485,0,0
"2019-29","Somerset","Negative",NA,1,25,0,0
"2019-29","Swansea","Negative",NA,2,34,0,0
"2019-29","Taunton","Negative",NA,3,91,0,0
"2019-29","Westport","Negative",NA,2,30,0,0
"2019-30","Acushnet","Negative",NA,2,100,0,0
"2019-30","Acushnet",NA,NA,3,70,0,0
"2019-30","Attleboro","Negative",NA,1,15,0,0
"2019-30","Berkley","Negative",NA,3,28,0,0
"2019-30","Dartmouth","Negative",NA,1,8,0,0
"2019-30","Dighton","Negative",NA,3,35,0,0
"2019-30","Dighton","Positive","EEE",1,33,1,30.3030303030303
"2019-30","Easton","Negative",NA,22,1035,0,0
"2019-30","Easton","Positive","EEE",5,250,5,20
"2019-30","Easton","Positive","WNV",2,100,2,20
"2019-30","Fairhaven","Negative",NA,1,5,0,0
"2019-30","Fall River","Negative",NA,1,5,0,0
"2019-30","Freetown","Negative",NA,3,132,0,0
"2019-30","Freetown","Positive","EEE",2,100,2,20
"2019-30","Mansfield","Negative",NA,4,154,0,0
"2019-30","New Bedford","Negative",NA,7,230,0,0
"2019-30","New Bedford","Positive","EEE",13,556,13,23.3812949640288
"2019-30","North Attleborough","Negative",NA,1,13,0,0
"2019-30","Raynham","Negative",NA,11,512,0,0
"2019-30","Raynham","Positive","EEE",4,155,4,25.8064516129032
"2019-30","Rehoboth","Negative",NA,12,546,0,0
"2019-30","Rehoboth","Positive","EEE",6,300,6,20
"2019-30","Seekonk","Negative",NA,1,20,0,0
"2019-30","Somerset","Negative",NA,1,29,0,0
"2019-30","Swansea","Negative",NA,2,26,0,0
"2019-30","Taunton","Negative",NA,3,83,0,0
"2019-30","Westport","Negative",NA,6,179,0,0
"2019-31","Acushnet","Negative",NA,2,85,0,0
"2019-31","Acushnet","Positive","EEE",1,14,1,71.4285714285714
"2019-31","Attleboro","Negative",NA,4,143,0,0
"2019-31","Berkley","Negative",NA,2,43,0,0
"2019-31","Dartmouth","Negative",NA,4,123,0,0
"2019-31","Dighton","Negative",NA,3,107,0,0
"2019-31","Easton","Negative",NA,5,122,0,0
"2019-31","Easton","Positive","EEE",23,1125,23,20.4444444444444
"2019-31","Fairhaven","Negative",NA,1,12,0,0
"2019-31","Fall River","Negative",NA,2,14,0,0
"2019-31","Fall River","Positive","EEE",2,62,2,32.258064516129
"2019-31","Freetown","Negative",NA,1,27,0,0
"2019-31","Freetown","Positive","EEE",5,219,5,22.8310502283105
"2019-31","Mansfield","Negative",NA,4,62,0,0
"2019-31","New Bedford","Negative",NA,9,226,0,0
"2019-31","New Bedford","Positive","EEE",11,520,11,21.1538461538462
"2019-31","North Attleborough","Negative",NA,1,7,0,0
"2019-31","Norton","Negative",NA,1,28,0,0
"2019-31","Raynham","Negative",NA,13,582,0,0
"2019-31","Raynham","Positive","EEE",7,340,7,20.5882352941176
"2019-31","Rehoboth","Negative",NA,9,409,0,0
"2019-31","Rehoboth","Positive","EEE",2,100,2,20
"2019-31","Seekonk","Negative",NA,3,141,0,0
"2019-31","Somerset","Negative",NA,1,28,0,0
"2019-31","Swansea","Negative",NA,6,171,0,0
"2019-31","Taunton","Negative",NA,3,150,0,0
"2019-31","Taunton","Positive","WNV",1,50,1,20
"2019-31","Westport","Negative",NA,8,184,0,0
"2019-32","Attleboro","Negative",NA,6,222,0,0
"2019-32","Berkley","Negative",NA,1,5,0,0
"2019-32","Dartmouth","Negative",NA,5,143,0,0
"2019-32","Dighton","Negative",NA,9,288,0,0
"2019-32","Dighton","Positive","EEE",1,11,1,90.9090909090909
"2019-32","Easton","Negative",NA,13,590,0,0
"2019-32","Easton","Positive","EEE",3,142,3,21.1267605633803
"2019-32","Freetown","Negative",NA,8,329,0,0
"2019-32","Freetown","Positive","EEE",2,100,2,20
"2019-32","Mansfield","Negative",NA,4,99,0,0
"2019-32","New Bedford","Negative",NA,4,134,0,0
"2019-32","New Bedford","Positive","EEE",6,240,6,25
"2019-32","Norton","Negative",NA,1,20,0,0
"2019-32","Raynham","Negative",NA,4,147,0,0
"2019-32","Raynham","Positive","EEE",5,170,5,29.4117647058824
"2019-32","Raynham","Positive","EEE, WNV",1,46,1,21.7391304347826
"2019-32","Rehoboth","Negative",NA,4,83,0,0
"2019-32","Rehoboth","Positive","EEE",2,100,2,20
"2019-32","Seekonk","Negative",NA,6,277,0,0
"2019-32","Swansea","Negative",NA,9,378,0,0
"2019-32","Taunton","Negative",NA,5,225,0,0
"2019-32","Westport","Negative",NA,6,145,0,0
"2019-32","Westport","Positive","EEE",1,50,1,20
"2019-33","Acushnet","Negative",NA,2,27,0,0
"2019-33","Attleboro","Negative",NA,3,95,0,0
"2019-33","Attleboro","Positive","WNV",2,60,2,33.3333333333333
"2019-33","Berkley","Negative",NA,1,5,0,0
"2019-33","Dartmouth","Negative",NA,6,203,0,0
"2019-33","Dighton","Negative",NA,1,9,0,0
"2019-33","Dighton","Positive","EEE",1,6,1,166.666666666667
"2019-33","Easton","Negative",NA,15,688,0,0
"2019-33","Easton","Positive","EEE",4,200,4,20
"2019-33","Fairhaven","Negative",NA,1,5,0,0
"2019-33","Fall River","Negative",NA,1,8,0,0
"2019-33","Freetown","Negative",NA,3,150,0,0
"2019-33","Freetown","Positive","EEE",6,275,6,21.8181818181818
"2019-33","Mansfield","Negative",NA,2,18,0,0
"2019-33","New Bedford","Negative",NA,7,310,0,0
"2019-33","New Bedford","Positive","EEE",2,100,2,20
"2019-33","New Bedford","Positive","WNV",1,17,1,58.8235294117647
"2019-33","North Attleborough","Negative",NA,1,11,0,0
"2019-33","Norton","Negative",NA,1,50,0,0
"2019-33","Norton","Positive","EEE, WNV",1,50,1,20
"2019-33","Raynham","Negative",NA,5,148,0,0
"2019-33","Raynham","Positive","EEE",2,73,2,27.3972602739726
"2019-33","Rehoboth","Negative",NA,6,300,0,0
"2019-33","Rehoboth","Positive","EEE",3,126,3,23.8095238095238
"2019-33","Seekonk","Negative",NA,8,224,0,0
"2019-33","Seekonk","Positive","WNV",1,44,1,22.7272727272727
"2019-33","Somerset","Negative",NA,1,24,0,0
"2019-33","Swansea","Negative",NA,2,64,0,0
"2019-33","Taunton","Negative",NA,3,42,0,0
"2019-33","Westport","Negative",NA,2,100,0,0
"2019-33","Westport","Positive","EEE",4,197,4,20.3045685279188
"2019-34","Berkley","Negative",NA,2,34,0,0
"2019-34","Dartmouth","Positive","EEE",4,180,4,22.2222222222222
"2019-34","Dighton","Negative",NA,2,19,0,0
"2019-34","Easton","Negative",NA,3,71,0,0
"2019-34","Easton","Positive","EEE",3,119,3,25.2100840336134
"2019-34","Freetown","Negative",NA,8,363,0,0
"2019-34","Mansfield","Negative",NA,2,26,0,0
"2019-34","New Bedford","Negative",NA,7,287,0,0
"2019-34","North Attleborough","Negative",NA,2,13,0,0
"2019-34","Norton","Negative",NA,1,6,0,0
"2019-34","Raynham","Negative",NA,1,50,0,0
"2019-34","Raynham","Positive","EEE",3,124,3,24.1935483870968
"2019-34","Rehoboth","Negative",NA,1,50,0,0
"2019-34","Rehoboth","Positive","EEE",1,50,1,20
"2019-34","Seekonk","Negative",NA,4,76,0,0
"2019-34","Swansea","Negative",NA,3,83,0,0
"2019-34","Taunton","Negative",NA,3,49,0,0
"2019-34","Westport","Negative",NA,3,118,0,0
"2019-35","Acushnet","Negative",NA,1,19,0,0
"2019-35","Attleboro","Negative",NA,1,5,0,0
"2019-35","Berkley","Negative",NA,1,6,0,0
"2019-35","Dartmouth","Negative",NA,2,10,0,0
"2019-35","Dartmouth","Positive","EEE",2,54,2,37.037037037037
"2019-35","Dighton","Negative",NA,1,6,0,0
"2019-35","Easton","Negative",NA,2,57,0,0
"2019-35","Easton","Positive","EEE",3,134,3,22.3880597014925
"2019-35","Fairhaven","Negative",NA,1,9,0,0
