"MapDate","RegionName","None","D0","D1","D2","D3","D4","ValidStart","ValidEnd","StatisticFormatID","week_num","DSCI_fema"
2021-07-13,"IV",94.9,5.1,0.04,0,0,0,2021-07-13,2021-07-19,1,"2021-28",5.14
2021-07-06,"I",24.67,75.33,52.27,10.9,0,0,2021-07-06,2021-07-12,1,"2021-27",138.5
2021-07-06,"II",57.83,42.17,14.68,0,0,0,2021-07-06,2021-07-12,1,"2021-27",56.85
2021-07-06,"III",79.91,20.09,1.7,0,0,0,2021-07-06,2021-07-12,1,"2021-27",21.79
2021-07-06,"IV",89.32,10.68,0.31,0,0,0,2021-07-06,2021-07-12,1,"2021-27",10.99
2021-06-29,"I",22.26,77.74,51.51,10.9,0,0,2021-06-29,2021-07-05,1,"2021-26",140.15
2021-06-29,"II",57.82,42.18,12.19,0,0,0,2021-06-29,2021-07-05,1,"2021-26",54.37
2021-06-29,"III",77.64,22.36,1.96,0,0,0,2021-06-29,2021-07-05,1,"2021-26",24.32
2021-06-29,"IV",88.25,11.75,0.6,0,0,0,2021-06-29,2021-07-05,1,"2021-26",12.35
2021-06-22,"I",22.26,77.74,49.67,3.46,0,0,2021-06-22,2021-06-28,1,"2021-25",130.87
2021-06-22,"II",56.21,43.79,12.37,0,0,0,2021-06-22,2021-06-28,1,"2021-25",56.16
2021-06-22,"III",77.59,22.41,1.94,0,0,0,2021-06-22,2021-06-28,1,"2021-25",24.35
2021-06-22,"IV",86.05,13.95,0.86,0,0,0,2021-06-22,2021-06-28,1,"2021-25",14.81
2021-06-15,"I",24.61,75.39,32.27,0,0,0,2021-06-15,2021-06-21,1,"2021-24",107.66
2021-06-15,"II",56.21,43.79,12.37,0,0,0,2021-06-15,2021-06-21,1,"2021-24",56.16
2021-06-15,"III",75.87,24.13,1.65,0,0,0,2021-06-15,2021-06-21,1,"2021-24",25.78
2021-06-15,"IV",80.18,19.82,4.14,0.05,0,0,2021-06-15,2021-06-21,1,"2021-24",24.01
2021-06-08,"I",41.8,58.2,25.3,0,0,0,2021-06-08,2021-06-14,1,"2021-23",83.5
2021-06-08,"II",55.15,44.85,4.85,0,0,0,2021-06-08,2021-06-14,1,"2021-23",49.7
2021-06-08,"III",48.78,51.22,11.48,0,0,0,2021-06-08,2021-06-14,1,"2021-23",62.7
2021-06-08,"IV",73.47,26.53,7.97,0.51,0,0,2021-06-08,2021-06-14,1,"2021-23",35.01
2021-06-01,"I",42.19,57.81,5.19,0,0,0,2021-06-01,2021-06-07,1,"2021-22",63
2021-06-01,"II",55.89,44.11,5.08,0,0,0,2021-06-01,2021-06-07,1,"2021-22",49.19
2021-06-01,"III",54.06,45.94,13.23,0,0,0,2021-06-01,2021-06-07,1,"2021-22",59.17
2021-06-01,"IV",70.04,29.96,11.68,2.68,0,0,2021-06-01,2021-06-07,1,"2021-22",44.32
2021-05-25,"I",44.99,55.01,5.19,0,0,0,2021-05-25,2021-05-31,1,"2021-21",60.2
2021-05-25,"II",44.4,55.6,5.08,0,0,0,2021-05-25,2021-05-31,1,"2021-21",60.68
2021-05-25,"III",43.11,56.89,1.76,0,0,0,2021-05-25,2021-05-31,1,"2021-21",58.65
2021-05-25,"IV",78.77,21.23,9.65,0,0,0,2021-05-25,2021-05-31,1,"2021-21",30.88
2021-05-18,"I",59.68,40.32,4.92,0,0,0,2021-05-18,2021-05-24,1,"2021-20",45.24
2021-05-18,"II",72.4,27.6,2.7,0,0,0,2021-05-18,2021-05-24,1,"2021-20",30.3
2021-05-18,"III",76.57,23.43,0,0,0,0,2021-05-18,2021-05-24,1,"2021-20",23.43
2021-05-18,"IV",85.58,14.42,3.61,0,0,0,2021-05-18,2021-05-24,1,"2021-20",18.03
2021-05-11,"I",59.68,40.32,4.92,0,0,0,2021-05-11,2021-05-17,1,"2021-19",45.24
2021-05-11,"II",72.4,27.6,2.62,0,0,0,2021-05-11,2021-05-17,1,"2021-19",30.22
2021-05-11,"III",85.67,14.33,0,0,0,0,2021-05-11,2021-05-17,1,"2021-19",14.33
2021-05-11,"IV",86.57,13.43,3.42,0,0,0,2021-05-11,2021-05-17,1,"2021-19",16.85
2021-05-04,"I",27.43,72.57,15.69,0,0,0,2021-05-04,2021-05-10,1,"2021-18",88.26
2021-05-04,"II",25.88,74.12,8.05,0,0,0,2021-05-04,2021-05-10,1,"2021-18",82.17
2021-05-04,"III",77.67,22.33,3.17,0,0,0,2021-05-04,2021-05-10,1,"2021-18",25.5
2021-05-04,"IV",82.93,17.07,0.25,0,0,0,2021-05-04,2021-05-10,1,"2021-18",17.32
2021-04-27,"I",23.7,76.3,22.05,0,0,0,2021-04-27,2021-05-03,1,"2021-17",98.35
2021-04-27,"II",31.34,68.66,16.26,0,0,0,2021-04-27,2021-05-03,1,"2021-17",84.92
2021-04-27,"III",82.2,17.8,3.18,0,0,0,2021-04-27,2021-05-03,1,"2021-17",20.98
2021-04-27,"IV",79.92,20.08,0.54,0,0,0,2021-04-27,2021-05-03,1,"2021-17",20.62
2021-04-20,"I",23.7,76.3,22.17,0,0,0,2021-04-20,2021-04-26,1,"2021-16",98.47
2021-04-20,"II",33.81,66.19,20.8,0,0,0,2021-04-20,2021-04-26,1,"2021-16",86.99
2021-04-20,"III",91.97,8.03,3.18,0,0,0,2021-04-20,2021-04-26,1,"2021-16",11.21
2021-04-20,"IV",81.32,18.68,0.26,0,0,0,2021-04-20,2021-04-26,1,"2021-16",18.94
2021-04-13,"I",23.3,76.7,22.17,0,0,0,2021-04-13,2021-04-19,1,"2021-15",98.87
2021-04-13,"II",35.83,64.17,20.8,0,0,0,2021-04-13,2021-04-19,1,"2021-15",84.97
2021-04-13,"III",92.44,7.56,3.18,0,0,0,2021-04-13,2021-04-19,1,"2021-15",10.74
2021-04-13,"IV",91.01,8.99,1.18,0,0,0,2021-04-13,2021-04-19,1,"2021-15",10.17
2021-04-06,"I",55.5,44.5,10.71,0,0,0,2021-04-06,2021-04-12,1,"2021-14",55.21
2021-04-06,"II",41.99,58.01,16.96,0,0,0,2021-04-06,2021-04-12,1,"2021-14",74.97
2021-04-06,"III",82.17,17.83,3.18,0,0,0,2021-04-06,2021-04-12,1,"2021-14",21.01
2021-04-06,"IV",90.47,9.53,1.18,0,0,0,2021-04-06,2021-04-12,1,"2021-14",10.71
2021-03-30,"I",58.81,41.19,10.71,0,0,0,2021-03-30,2021-04-05,1,"2021-13",51.9
2021-03-30,"II",48.52,51.48,11.83,0,0,0,2021-03-30,2021-04-05,1,"2021-13",63.31
2021-03-30,"III",82.17,17.83,3.18,0,0,0,2021-03-30,2021-04-05,1,"2021-13",21.01
2021-03-30,"IV",89.23,10.77,0.32,0,0,0,2021-03-30,2021-04-05,1,"2021-13",11.09
2021-03-23,"I",62.69,37.31,10.71,0,0,0,2021-03-23,2021-03-29,1,"2021-12",48.02
2021-03-23,"II",48.43,51.57,4.96,0,0,0,2021-03-23,2021-03-29,1,"2021-12",56.53
2021-03-23,"III",94.42,5.58,0,0,0,0,2021-03-23,2021-03-29,1,"2021-12",5.58
2021-03-23,"IV",82.82,17.18,0.3,0,0,0,2021-03-23,2021-03-29,1,"2021-12",17.48
2021-03-16,"I",66.65,33.35,9.23,0,0,0,2021-03-16,2021-03-22,1,"2021-11",42.58
2021-03-16,"II",58.27,41.73,3.72,0,0,0,2021-03-16,2021-03-22,1,"2021-11",45.45
2021-03-16,"III",94.91,5.09,0,0,0,0,2021-03-16,2021-03-22,1,"2021-11",5.09
2021-03-16,"IV",81.44,18.56,1.13,0,0,0,2021-03-16,2021-03-22,1,"2021-11",19.69
2021-03-09,"I",71.89,28.11,9.23,0,0,0,2021-03-09,2021-03-15,1,"2021-10",37.34
2021-03-09,"II",57.48,42.52,4.16,0,0,0,2021-03-09,2021-03-15,1,"2021-10",46.68
2021-03-09,"III",94.99,5.01,0,0,0,0,2021-03-09,2021-03-15,1,"2021-10",5.01
2021-03-09,"IV",86.66,13.34,1.21,0,0,0,2021-03-09,2021-03-15,1,"2021-10",14.55
2021-03-02,"I",75.21,24.79,9.23,0,0,0,2021-03-02,2021-03-08,1,"2021-09",34.02
2021-03-02,"II",65.42,34.58,4.16,0,0,0,2021-03-02,2021-03-08,1,"2021-09",38.74
2021-03-02,"III",98.84,1.16,0,0,0,0,2021-03-02,2021-03-08,1,"2021-09",1.16
2021-03-02,"IV",91.61,8.39,1.21,0,0,0,2021-03-02,2021-03-08,1,"2021-09",9.6
2021-02-23,"I",75.21,24.79,9.23,0,0,0,2021-02-23,2021-03-01,1,"2021-08",34.02
2021-02-23,"II",66.32,33.68,3.86,0,0,0,2021-02-23,2021-03-01,1,"2021-08",37.54
2021-02-23,"III",98.83,1.17,0,0,0,0,2021-02-23,2021-03-01,1,"2021-08",1.17
2021-02-23,"IV",84.35,15.65,1.59,0.13,0,0,2021-02-23,2021-03-01,1,"2021-08",17.37
2021-02-16,"I",75.21,24.79,9.23,0,0,0,2021-02-16,2021-02-22,1,"2021-07",34.02
2021-02-16,"II",66.29,33.71,3.69,0,0,0,2021-02-16,2021-02-22,1,"2021-07",37.4
2021-02-16,"III",98.83,1.17,0,0,0,0,2021-02-16,2021-02-22,1,"2021-07",1.17
